uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
325,301-400,James Cook University,0.0,0.0,0.0,10.9,15.6,28.2,26.0
326,301-400,Jilin University,0.0,0.0,0.0,0.0,9.3,54.8,14.9
327,301-400,Keio University,0.0,0.0,0.0,10.9,10.8,34.0,14.6
328,301-400,La Trobe University,0.0,0.0,0.0,18.9,8.0,31.6,27.5
329,301-400,Lancaster University,0.0,0.0,0.0,15.4,9.6,32.9,20.9
330,301-400,Lanzhou University,0.0,0.0,0.0,10.9,5.7,40.0,19.1
331,301-400,Laval University,0.0,0.0,0.0,10.9,8.4,38.8,17.3
332,301-400,Louisiana State University - Baton Rouge,0.0,0.0,0.0,10.9,11.6,34.5,18.3
333,301-400,Nankai University,0.0,0.0,0.0,10.9,5.4,38.1,15.6
334,301-400,National and Kapodistrian University of Athens,0.0,0.0,0.0,15.4,4.9,37.0,20.1
335,301-400,National Cheng Kung University,0.0,0.0,0.0,10.9,6.5,38.7,17.4
336,301-400,National Chiao Tung University,0.0,0.0,0.0,10.9,8.5,30.6,19.7
337,301-400,National Tsing Hua University,0.0,12.4,0.0,0.0,12.3,30.7,20.9
338,301-400,"National University of Ireland, Galway",0.0,0.0,0.0,21.8,6.8,22.7,16.0
339,301-400,Ocean University of China,0.0,0.0,0.0,10.9,9.3,31.5,17.1
340,301-400,Okayama University,0.0,0.0,0.0,15.4,9.8,28.9,14.0
341,301-400,Paris Dauphine University (Paris 9),0.0,20.3,26.3,0.0,0.0,14.5,29.1
342,301-400,Pohang University of Science and Technology,0.0,0.0,0.0,10.9,13.7,30.5,32.7
343,301-400,Queen's University Belfast,0.0,17.6,0.0,0.0,11.2,32.3,18.7
344,301-400,Saint Louis University,0.0,0.0,11.4,15.4,4.5,25.4,14.0
345,301-400,Saint Petersburg State University,0.0,26.4,0.0,0.0,7.1,34.3,19.7
346,301-400,Shandong University,0.0,0.0,0.0,0.0,1.5,58.2,17.3
347,301-400,Swinburne University of Technology,0.0,0.0,0.0,18.9,9.4,25.1,26.7
348,301-400,Temple University,0.0,0.0,0.0,10.9,8.1,35.4,12.8
349,301-400,The George Washington University,0.0,11.4,0.0,0.0,11.6,36.8,18.6
350,301-400,The University of New Mexico - Albuquerque,0.0,0.0,0.0,10.9,16.0,36.0,16.4
351,301-400,"The University of Newcastle, Australia",0.0,0.0,0.0,10.9,5.8,35.5,24.4
352,301-400,The University of Texas Health Science Center at Houston,0.0,0.0,15.2,0.0,13.7,33.4,15.3
353,301-400,Tianjin University,0.0,0.0,0.0,0.0,6.0,53.2,20.0
354,301-400,Tongji University,0.0,0.0,0.0,0.0,9.8,51.4,17.9
355,301-400,Umea University,0.0,0.0,0.0,10.9,11.5,34.3,18.5
356,301-400,UNESP,0.0,0.0,0.0,0.0,6.1,45.5,22.8
357,301-400,University College Dublin,0.0,0.0,0.0,15.4,8.6,35.5,19.7
358,301-400,University of Cape Town,0.0,18.3,0.0,0.0,12.1,39.9,21.7
359,301-400,University of Central Florida,0.0,0.0,0.0,10.9,8.9,31.0,17.5
360,301-400,University of Chile,0.0,7.2,0.0,0.0,10.9,35.6,18.7
361,301-400,University of Cincinnati,0.0,0.0,0.0,15.4,9.9,39.1,15.8
362,301-400,University of Colorado at Denver,0.0,0.0,0.0,18.9,13.5,30.1,12.1
363,301-400,University of Connecticut,0.0,11.4,0.0,0.0,11.4,36.1,14.0
364,301-400,University of Duesseldorf,0.0,11.4,0.0,10.9,11.1,30.8,17.6
365,301-400,University of East Anglia,0.0,13.4,0.0,10.9,14.5,28.7,22.6
366,301-400,University of Eastern Finland,0.0,0.0,0.0,15.4,6.1,29.6,16.8
367,301-400,University of Florence,0.0,0.0,0.0,10.9,9.8,39.7,19.1
368,301-400,University of Guelph,0.0,0.0,0.0,18.9,9.4,31.2,20.4
369,301-400,University of Halle-Wittenberg,0.0,0.0,6.6,10.9,8.8,25.9,15.0
370,301-400,University of Kentucky,0.0,10.2,0.0,0.0,11.7,40.6,17.0
371,301-400,University of Leicester,0.0,0.0,0.0,10.9,18.1,31.0,20.3
372,301-400,University of Liege,0.0,7.2,0.0,0.0,13.7,31.8,23.7
373,301-400,University of Manitoba,0.0,0.0,0.0,10.9,7.7,35.8,17.3
374,301-400,University of Milan - Bicocca,0.0,0.0,0.0,10.9,5.5,32.0,22.6
375,301-400,University of Naples Federico II,0.0,0.0,0.0,10.9,4.9,43.5,18.1
376,301-400,University of North Texas,0.0,0.0,0.0,18.9,4.5,26.4,18.6
377,301-400,University of Otago,0.0,0.0,0.0,10.9,8.3,35.5,21.3
378,301-400,University of Pavia,0.0,0.0,0.0,21.8,5.8,31.6,23.8
379,301-400,University of Porto,0.0,0.0,0.0,0.0,11.3,44.6,22.9
380,301-400,University of Roma - Tor Vergata,0.0,0.0,0.0,10.9,5.1,34.1,20.3
381,301-400,University of Santiago Compostela,0.0,0.0,0.0,15.4,6.9,31.3,15.5
382,301-400,University of Saskatchewan,0.0,8.8,0.0,10.9,8.1,33.2,17.6
383,301-400,University of South Carolina - Columbia,0.0,0.0,0.0,10.9,8.2,36.9,17.2
384,301-400,University of Southern Denmark,0.0,0.0,0.0,0.0,9.7,39.5,20.2
385,301-400,University of St Andrews,0.0,10.2,0.0,0.0,17.9,30.0,22.8
386,301-400,University of Stuttgart,0.0,18.3,0.0,10.9,12.8,27.3,17.2
387,301-400,University of Surrey,0.0,0.0,0.0,18.9,4.3,28.8,22.2
388,301-400,University of Tartu,0.0,0.0,0.0,18.9,11.3,26.3,17.0
389,301-400,University of Technology Sydney,0.0,0.0,0.0,15.4,5.3,32.6,21.7
390,301-400,University of Tehran,0.0,12.4,0.0,0.0,1.5,42.4,21.5
391,301-400,University of Toulouse 1,0.0,0.0,29.4,0.0,0.0,11.1,30.8
392,301-400,University of Twente,0.0,0.0,0.0,15.4,9.1,32.2,24.5
393,301-400,University of Vermont,0.0,13.4,0.0,10.9,12.6,28.0,16.7
394,301-400,University of Victoria,0.0,0.0,0.0,18.9,12.3,30.3,22.2
395,301-400,University of Warsaw,0.0,15.2,0.0,10.9,11.2,31.8,18.4
396,301-400,University of Western Sydney,0.0,0.0,0.0,10.9,8.9,29.4,19.9
397,301-400,Victoria University of Wellington,0.0,11.4,0.0,10.9,8.8,24.8,19.6
398,301-400,Virginia Polytechnic Institute and State University,0.0,11.4,0.0,0.0,11.2,41.7,17.3
399,301-400,Wayne State University,0.0,0.0,0.0,10.9,4.3,37.0,15.5
400,301-400,Xiamen University,0.0,0.0,0.0,0.0,10.8,43.8,16.2
401,401-500,Aalto University,0.0,0.0,0.0,0.0,11.0,34.4,17.9
402,401-500,Amirkabir University of Technology,0.0,0.0,0.0,15.4,0.0,31.7,17.5
403,401-500,Aristotle University of Thessaloniki,0.0,0.0,0.0,10.9,2.6,33.8,17.7
404,401-500,Bangor University,0.0,11.4,0.0,10.9,5.5,20.1,20.0
405,401-500,Bar-Ilan University,0.0,0.0,0.0,10.9,8.3,29.5,16.1
406,401-500,Ben-Gurion University of the Negev,0.0,0.0,0.0,0.0,9.0,34.4,17.7
407,401-500,Bielefeld University,0.0,0.0,0.0,15.4,7.2,22.4,14.0
408,401-500,Brunel University,0.0,0.0,0.0,18.9,3.6,23.8,18.9
409,401-500,Cairo University,0.0,19.0,0.0,0.0,3.1,34.5,18.5
410,401-500,Catholic University of Chile,0.0,0.0,0.0,0.0,8.4,33.4,17.1
411,401-500,China Agricultural University,0.0,0.0,0.0,0.0,12.5,35.6,15.5
412,401-500,Chulalongkorn University,0.0,0.0,0.0,10.9,2.6,29.2,15.5
413,401-500,City University of New York City College,0.0,30.9,0.0,0.0,8.8,17.3,19.0
414,401-500,Concordia University,0.0,0.0,0.0,10.9,4.9,26.9,15.1
415,401-500,East China Normal University,0.0,0.0,0.0,10.9,5.7,33.6,14.0
416,401-500,Ecole Polytechnique,0.0,21.5,0.0,0.0,9.2,25.2,22.0
417,401-500,Ewha Womans University,0.0,0.0,0.0,10.9,6.1,29.1,15.3
418,401-500,Federal University of Minas Gerais,0.0,0.0,0.0,0.0,3.9,37.3,18.6
419,401-500,Federal University of Rio Grande do Sul,0.0,0.0,0.0,0.0,5.9,40.1,20.1
420,401-500,Flinders University,0.0,15.2,0.0,0.0,7.0,31.2,23.6
421,401-500,Florida International University,0.0,0.0,0.0,10.9,6.9,30.1,16.7
422,401-500,Gyeongsang National University,0.0,0.0,0.0,15.4,2.6,24.9,15.8
423,401-500,Harbin Engineering University,0.0,0.0,0.0,15.4,3.3,24.6,14.0
424,401-500,Heriot-Watt University,0.0,0.0,0.0,10.9,7.1,22.5,18.7
425,401-500,Huazhong Agricultural University,0.0,0.0,0.0,10.9,8.0,31.0,16.8
426,401-500,Istanbul University,0.0,18.3,0.0,0.0,3.5,35.6,18.9
427,401-500,Jagiellonian University,0.0,10.2,0.0,0.0,5.1,36.5,18.6
428,401-500,Kaohsiung Medical University,0.0,0.0,0.0,15.4,3.3,26.9,20.9
429,401-500,Kent State University,0.0,0.0,0.0,10.9,8.3,24.0,14.5
430,401-500,King Fahd University of Petroleum & Minerals,0.0,0.0,0.0,18.9,2.1,23.4,18.4
431,401-500,Kobe University,0.0,14.4,0.0,0.0,9.8,30.7,15.3
432,401-500,Kyung Hee University,0.0,0.0,0.0,0.0,4.5,38.8,15.9
433,401-500,Kyungpook National University,0.0,0.0,0.0,10.9,2.9,35.9,16.2
434,401-500,MINES ParisTech,0.0,13.4,24.6,0.0,4.2,8.8,13.9
435,401-500,Nanjing Agricultural University,0.0,0.0,0.0,0.0,7.8,33.8,16.7
436,401-500,Nanjing Medical University,0.0,0.0,0.0,0.0,3.9,38.1,28.3
437,401-500,Nanjing University of Aeronautics and Astronautics,0.0,0.0,0.0,15.4,0.0,32.8,15.5
438,401-500,Nanjing University of Science and Technology,0.0,0.0,0.0,10.9,3.3,33.0,15.8
439,401-500,National Technical University of Athens,0.0,0.0,0.0,21.8,0.0,26.0,16.9
440,401-500,New Mexico State University,0.0,0.0,0.0,18.9,4.7,18.5,16.0
441,401-500,Northeastern University (Shenyang),0.0,0.0,0.0,10.9,0.0,34.3,14.3
442,401-500,Northwest University,0.0,0.0,0.0,10.9,3.6,27.8,16.2
443,401-500,Novosibirsk State University,0.0,13.4,0.0,0.0,5.0,31.6,16.6
444,401-500,Oklahoma State University,0.0,0.0,0.0,10.9,4.9,28.7,16.2
445,401-500,Osaka City University,0.0,15.2,0.0,10.9,5.1,20.3,15.1
446,401-500,Peking Union Medical College,0.0,0.0,0.0,0.0,10.6,37.1,17.7
447,401-500,Polytechnic University of Valencia,0.0,0.0,0.0,10.9,7.5,32.4,15.3
448,401-500,RMIT University,0.0,0.0,0.0,10.9,3.6,32.4,19.5
449,401-500,Rush University,0.0,0.0,0.0,18.9,3.6,24.8,17.4
450,401-500,Simon Fraser University,0.0,0.0,0.0,0.0,12.2,34.0,18.8
451,401-500,St George's Hospital Medical School,0.0,0.0,0.0,15.4,3.9,18.6,38.4
452,401-500,Stellenbosch University,0.0,0.0,0.0,10.9,5.5,32.8,17.4
453,401-500,Stockholm School of Economics,0.0,0.0,16.1,0.0,0.0,9.6,41.2
454,401-500,Technical University Darmstadt,0.0,14.4,0.0,0.0,9.7,26.9,15.1
455,401-500,Technical University of Berlin,0.0,16.1,0.0,0.0,8.5,30.5,16.7
456,401-500,The University of Texas at Arlington,0.0,0.0,0.0,15.4,3.5,24.1,18.7
457,401-500,The University of Texas Medical Branch at Galveston,0.0,0.0,0.0,10.9,9.6,22.6,18.4
458,401-500,The University of Tokushima,0.0,13.4,0.0,10.9,6.5,19.9,16.2
459,401-500,Thomas Jefferson University,0.0,0.0,0.0,10.9,6.4,27.2,29.0
460,401-500,Tokyo University of Science,0.0,12.4,0.0,10.9,4.5,23.7,18.6
461,401-500,Ulsan National Institute of Science and Technology,0.0,0.0,0.0,21.8,3.9,18.8,27.1
462,401-500,Universitat Jaume I,0.0,0.0,0.0,18.9,1.5,21.4,21.4
463,401-500,University at Albany (State University of New York),0.0,0.0,0.0,10.9,7.8,26.9,19.4
464,401-500,University of Aveiro,0.0,0.0,0.0,10.9,3.6,30.7,16.3
465,401-500,University of Bayreuth,0.0,0.0,0.0,10.9,14.1,23.0,14.4
466,401-500,University of Bremen,0.0,0.0,0.0,0.0,13.7,30.0,16.4
467,401-500,University of Campinas,0.0,0.0,0.0,0.0,4.2,42.5,21.2
468,401-500,University of Canterbury,0.0,0.0,0.0,15.4,7.4,24.3,22.7
469,401-500,University of Coimbra,0.0,0.0,0.0,0.0,7.9,34.0,17.4
470,401-500,University of Ferrara,0.0,0.0,0.0,10.9,4.7,25.5,21.7
471,401-500,University of Fribourg,0.0,0.0,0.0,18.9,8.3,20.7,21.5
472,401-500,University of Hannover,0.0,0.0,0.0,10.9,7.1,26.1,14.5
473,401-500,University of Iceland,0.0,0.0,0.0,10.9,9.9,23.3,13.7
474,401-500,University of Johannesburg,0.0,0.0,0.0,18.9,0.0,26.6,16.2
475,401-500,University of Konstanz,0.0,0.0,0.0,10.9,14.5,23.6,14.8
476,401-500,University of KwaZulu-Natal,0.0,0.0,0.0,0.0,8.2,33.6,17.2
477,401-500,University of Ljubljana,0.0,0.0,0.0,0.0,8.0,35.0,15.0
478,401-500,University of Malaya,0.0,0.0,0.0,0.0,2.3,45.4,22.6
479,401-500,University of Marburg,0.0,10.2,0.0,0.0,14.4,28.7,16.4
480,401-500,University of Minho,0.0,0.0,0.0,10.9,3.5,30.1,16.0
481,401-500,University of Montana - Missoula,0.0,5.1,0.0,15.4,11.7,17.5,18.0
482,401-500,University of New Hampshire - Durham,0.0,0.0,0.0,15.4,10.9,23.0,18.3
483,401-500,University of Nice Sophia Antipolis,0.0,0.0,0.0,0.0,17.2,25.3,15.0
484,401-500,University of Oklahoma - Norman,0.0,0.0,0.0,10.9,9.0,30.4,15.9
485,401-500,University of Oulu,0.0,11.4,0.0,0.0,6.8,30.1,15.8
486,401-500,University of Palermo,0.0,0.0,0.0,10.9,6.6,29.8,16.7
487,401-500,University of Potsdam,0.0,0.0,0.0,10.9,11.2,27.3,15.6
488,401-500,University of Regensburg,0.0,0.0,0.0,0.0,17.3,27.0,15.9
489,401-500,University of Rostock,0.0,0.0,0.0,10.9,8.3,25.2,14.2
490,401-500,"University of Science, Malaysia",0.0,0.0,0.0,18.9,3.3,28.0,16.9
491,401-500,University of the Basque Country,0.0,0.0,0.0,0.0,11.7,37.3,15.3
492,401-500,University of Trieste,0.0,0.0,0.0,10.9,10.1,26.5,22.9
493,401-500,University of Turku,0.0,0.0,0.0,0.0,11.1,34.4,17.9
494,401-500,University of Valencia,0.0,0.0,0.0,0.0,5.5,43.0,15.7
495,401-500,University of Wyoming,0.0,0.0,0.0,10.9,12.5,23.1,17.8
496,401-500,Vienna University of Technology,0.0,0.0,0.0,0.0,14.6,29.8,25.8
497,401-500,Vita-Salute San Raffaele University,0.0,0.0,0.0,10.9,7.3,17.2,33.6
498,401-500,Washington State University,0.0,0.0,0.0,10.9,6.7,31.9,17.4
499,401-500,West Virginia University,0.0,0.0,0.0,10.9,7.5,30.0,11.9
500,401-500,Wuhan University of Technology,0.0,0.0,0.0,18.9,0.0,29.9,11.7
