uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
366,301-400,University of Eastern Finland,0,0,0,17.8,5,29.4,17.2
367,301-400,University of Electronic Science and Technology of China,0,0,0,14.5,1.5,36.2,15.4
368,301-400,University of Fribourg,0,0,0,17.8,8.2,20.3,22.3
369,301-400,University of Giessen,0,0,0,10.3,10.2,30.7,16.8
370,301-400,University of Guelph,0,0,0,10.3,9.7,31.4,18.6
371,301-400,University of Halle-Wittenberg,0,0,6.7,10.3,9.4,25.1,14.6
372,301-400,University of Jena,0,0,0,10.3,10.7,34.1,18.4
373,301-400,University of Kentucky,0,10.3,0,0,11.9,40.4,17.1
374,301-400,University of Liege,0,7.3,0,0,13.9,31.6,23.5
375,301-400,University of Marburg,0,10.3,0,10.3,13.9,28.2,16.7
376,301-400,"University of Maryland, Baltimore County",0,0,0,20.5,9,17.7,21.3
377,301-400,University of Milan - Bicocca,0,0,0,10.3,5.7,30.8,22.4
378,301-400,University of Montpellier,0,10.3,0,0,16.4,37.6,14.8
379,301-400,University of Naples Federico II,0,0,0,0,5.8,43,18
380,301-400,University of North Texas,0,0,0,17.8,4.6,26.1,17.9
381,301-400,University of Oregon,0,8.9,0,10.3,14.5,27.1,18.4
382,301-400,University of Otago,0,0,0,10.3,9.5,35.1,28.6
383,301-400,University of Pavia,0,0,0,10.3,5.3,31.9,22.3
384,301-400,University of Porto,0,0,0,0,11.8,43.2,22.1
385,301-400,University of Quebec,0,0,0,10.3,9,35.3,18.7
386,301-400,University of Santiago Compostela,0,0,0,14.5,6.2,30.9,14.8
387,301-400,University of South Carolina - Columbia,0,0,0,14.5,8.6,36.2,17.2
388,301-400,University of Southern Denmark,0,0,0,10.3,10.5,38.3,20.2
389,301-400,University of St Andrews,0,10.3,0,0,16.4,29.6,21.8
390,301-400,"University of Technology, Sydney",0,0,0,14.5,4.6,30.9,21.1
391,301-400,University of Tehran,0,12.6,0,0,1.5,41.2,20.8
392,301-400,University of Tennessee - Knoxville,0,10.3,0,0,14.9,39.9,15.3
393,301-400,University of Twente,0,0,0,10.3,9.9,31.3,22.6
394,301-400,University of Vermont,0,13.6,0,10.3,11.9,26.8,15.9
395,301-400,University of Western Sydney,0,0,0,10.3,8,29.3,19.9
396,301-400,University of Wollongong,0,0,0,10.3,9,34.4,23
397,301-400,Victoria University of Wellington,0,11.5,0,10.3,8.3,24.6,20.7
398,301-400,Virginia Polytechnic Institute and State University,0,11.5,0,0,11.8,41.8,17.1
399,301-400,Wayne State University,0,0,0,10.3,6.6,37.2,15.1
400,301-400,Wuhan University,0,0,0,0,4.2,49.3,14.5
401,401-500,Aalto University,0,0,0,0,11.5,34.5,18
402,401-500,Amirkabir University of Technology,0,0,0,14.5,0,31.5,17.1
403,401-500,Aristotle University of Thessaloniki,0,0,0,10.3,2.1,33.6,17.4
404,401-500,Bangor University,0,11.5,0,10.3,7,19.6,19.6
405,401-500,Beijing University of Chemical Technology,0,0,0,10.3,0,29.2,18.4
406,401-500,Ben-Gurion University of the Negev,0,0,0,0,8.4,33.9,17.3
407,401-500,Bielefeld University,0,0,0,14.5,7.4,25.1,14.8
408,401-500,Brigham Young University,0,8.9,0,10.3,8.2,26.9,13.3
409,401-500,Brunel University,0,0,0,17.8,3.7,23.8,18.4
410,401-500,Cairo University,0,19.2,0,0,3.2,33.1,17.7
411,401-500,Capital Medical University,0,0,0,0,1.5,38.7,33.8
412,401-500,City University of New York City College,0,31.2,0,0,8.6,17.1,18.8
413,401-500,Donghua University,0,0,0,14.5,2.4,24.7,15.1
414,401-500,Ewha Womans University,0,0,0,10.3,8.8,28.2,17.6
415,401-500,Federal University of Rio Grande do Sul,0,0,0,0,5.5,38.7,19.3
416,401-500,Florida International University,0,0,0,10.3,6.5,28.9,15.9
417,401-500,Hong Kong Baptist University,0,0,0,10.3,6.2,23.1,21.3
418,401-500,Hunan University,0,0,0,10.3,2.4,35.1,16.1
419,401-500,Istanbul University,0,18.5,0,0,3.5,34.6,18.4
420,401-500,Jagiellonian University,0,10.3,0,0,4.7,35.6,18.1
421,401-500,Kaohsiung Medical University,0,0,0,14.5,0,27.3,20.6
422,401-500,Kobe University,0,14.5,0,0,10.3,31.3,15.6
423,401-500,Medical University of Graz,0,0,9.4,0,6.3,23,22.2
424,401-500,MINES ParisTech,0,13.6,24.9,0,3.7,8,13.9
425,401-500,Nanjing Medical University,0,0,0,0,4.2,35.3,26.2
426,401-500,Nanjing University of Science and Technology,0,0,0,10.3,3.3,30.8,15.1
427,401-500,National Cheng Kung University (NCKU),0,0,0,0,5.2,39,16.7
428,401-500,National Chiao Tung University,0,0,0,0,9.9,31.2,19.1
429,401-500,National University of Malaysia,0,0,0,14.5,1.5,26.4,14.9
430,401-500,Northeast Normal University,0,0,0,17.8,3,22.5,14.4
431,401-500,Novosibirsk State University,0,13.6,0,0,4.1,31.3,16.3
432,401-500,Ocean University of China,0,0,0,10.3,8.2,29.2,16.4
433,401-500,Oklahoma State University,0,0,0,10.3,4.7,28.2,15.8
434,401-500,Osaka City University,0,15.4,0,10.3,6.2,21.4,15.6
435,401-500,Paris Sorbonne University,0,0,0,0,3.7,37.1,20.5
436,401-500,Peking Union Medical College,0,0,0,0,11.2,35.2,16.9
437,401-500,Pusan National University,0,0,0,0,4.1,36.4,17.3
438,401-500,Rensselaer Polytechnic Institute,0,12.6,0,0,13.1,22.2,22.1
439,401-500,RMIT University,0,0,0,10.3,0,30.5,18.5
440,401-500,Saint Louis University,0,0,11.5,10.3,4.1,24,12.6
441,401-500,San Diego State University,0,0,0,10.3,10,25.8,17.3
442,401-500,Scuola Normale Superiore - Pisa,0,0,0,0,6.2,18.3,50.5
443,401-500,Simon Fraser University,0,0,0,0,13.3,33.4,19.1
444,401-500,St George's Hospital Medical School,0,0,0,14.5,4.5,15,33.3
445,401-500,Stellenbosch University,0,0,0,10.3,5.4,31.2,16.4
446,401-500,Stockholm School of Economics,0,0,16.3,0,0,10.2,41.4
447,401-500,Swinburne University of Technology,0,0,0,10.3,10,23.3,22.2
448,401-500,Technical University Darmstadt,0,14.5,0,0,9.4,27.4,15.2
449,401-500,Texas Tech University,0,0,0,10.3,3.3,31.6,15.9
450,401-500,The University of Texas Medical Branch at Galveston,0,0,0,10.3,9.3,21.9,18
451,401-500,Tokyo University of Science,0,12.6,0,10.3,6.6,22.8,18.1
452,401-500,University at Albany (State University of New York),0,0,0,10.3,8,25.8,18.8
453,401-500,University of Alaska - Fairbanks,0,0,0,10.3,10.8,19.5,19.3
454,401-500,University of Aveiro,0,0,0,10.3,3,30.1,15.8
455,401-500,University of Bayreuth,0,0,0,10.3,14.2,22.4,14.1
456,401-500,University of Bremen,0,0,0,0,14.3,30.6,16.7
457,401-500,University of Campinas,0,0,0,0,3.7,41.6,20.6
458,401-500,University of Central Florida,0,0,0,10.3,8,28.7,16.9
459,401-500,University of Coimbra,0,0,0,0,8,33.9,17.2
460,401-500,University of Duesseldorf,0,11.5,0,0,11.5,31.2,16.9
461,401-500,University of Ferrara,0,0,0,10.3,4,25,21.3
462,401-500,University of Hannover,0,0,0,14.5,9.8,24.7,14.9
463,401-500,University of Konstanz,0,0,0,10.3,13.6,23.5,14.3
464,401-500,University of KwaZulu-Natal,0,0,0,0,8.3,32.8,16.7
465,401-500,University of Ljubljana,0,0,0,0,8.1,36,15.3
466,401-500,University of Malaya,0,0,0,0,0,45,22.2
467,401-500,University of Manitoba,0,0,0,0,8,35.4,16.1
468,401-500,University of Minho,0,0,0,10.3,4.1,29.3,15.5
469,401-500,University of Montana - Missoula,0,5.1,0,14.5,12.5,16.5,18
470,401-500,University of Nice Sophia Antipolis,0,0,0,0,17.9,25.6,13.3
471,401-500,University of Oulu,0,11.5,0,0,6.8,29.1,15.3
472,401-500,University of Palermo,0,0,0,10.3,7.1,29,17.3
473,401-500,University of Parma,0,0,0,17.8,1.5,25.7,20
474,401-500,University of Perugia,0,0,0,0,9.5,29.3,20.1
475,401-500,University of Potsdam,0,0,0,10.3,12.5,26,15.1
476,401-500,University of Regensburg,0,0,0,0,15.3,27.5,15.5
477,401-500,University of Roma - Tor Vergata,0,0,0,0,8.2,34.3,20.4
478,401-500,University of Rostock,0,0,0,10.3,9.3,25.1,14.1
479,401-500,University of Salerno,0,0,0,14.5,0,25.1,18.7
480,401-500,University of Saskatchewan,0,8.9,0,0,8.3,33.5,16.2
481,401-500,"University of Science, Malaysia",0,0,0,10.3,3.3,29.3,15.4
482,401-500,University of Stuttgart,0,18.5,0,0,10.7,26.9,15.7
483,401-500,University of Surrey,0,0,0,10.3,5.3,28.1,19.2
484,401-500,University of Tartu,0,0,0,10.3,11.9,25.3,14.7
485,401-500,University of the Basque Country,0,0,0,0,9.2,36.4,14.4
486,401-500,University of Turku,0,0,0,0,9.2,33.5,17.2
487,401-500,University of Valencia,0,0,0,0,6.9,41.5,15
488,401-500,University of Versailles Saint-Quentin-en-Yvelines,0,0,0,17.8,8,21.1,15.8
489,401-500,University of Warsaw,0,15.4,0,0,8.3,30.8,16.7
490,401-500,University of Wyoming,0,0,0,10.3,13.9,22.4,17.8
491,401-500,University of Zagreb,0,0,0,10.3,5.3,31.2,16.4
492,401-500,University Rovira i Virgili,0,0,0,10.3,5.3,23.2,21.5
493,401-500,Utah State University,0,13.6,0,0,11.7,24.8,16.2
494,401-500,Vienna University of Technology,0,0,0,0,12.5,28.6,24.4
495,401-500,Vita-Salute San Raffaele University,0,0,0,10.3,7.5,16,35.2
496,401-500,Wake Forest University,0,0,0,17.8,7.6,23.1,12.2
497,401-500,Waseda University,0,0,0,10.3,6.9,27.4,10.9
498,401-500,Washington State University,0,0,0,10.3,7.2,30.6,16.9
499,401-500,West Virginia University,0,0,0,14.5,5.8,29.4,12.1
500,401-500,Wuhan University of Technology,0,0,0,17.8,0,27.3,10.8
