uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
352,301-400,Temple University,0.0,0,0,13.3,7.1,33.4,12.2
353,301-400,The Hong Kong Polytechnic University,0.0,0,0,11.3,3.8,39.8,19
354,301-400,The University of Montana - Missoula,0.0,5.3,0,15.9,15,16,17.3
355,301-400,The University of Reading,0.0,0,0,14.3,10.8,28.9,19.7
356,301-400,The University of Texas at Dallas,0.0,0,0,10.1,11.5,27.5,21.5
357,301-400,The University of Texas Health Science Center at San Antonio,0.0,0,0,20.1,9.5,27.7,15.6
358,301-400,Thomas Jefferson University,0.0,0,0,8.9,8.8,27.7,27.9
359,301-400,Tokyo Medical and Dental University,0.0,0,0,8.6,11.4,24.2,24.5
360,301-400,Tongji University,0.0,0,0,0,7.9,43.2,14.4
361,301-400,Tulane University,0.0,0,0,12.2,8.4,26.6,14.9
362,301-400,UNESP,0.0,0,0,0,7.9,43.9,20.7
363,301-400,University of Antwerp,0.0,0,0,5.1,11,35.8,26.5
364,301-400,University of Belgrade,0.0,0,0,0,2.2,44.9,20.9
365,301-400,University of Campinas,0.0,0,0,3.6,4.6,42.6,20
366,301-400,University of Central Florida,0.0,0,0,13.6,10.8,29.3,16.6
367,301-400,University of Colorado at Denver,0.0,0,0,15.9,8.3,33.2,12.1
368,301-400,University of Connecticut,0.0,11.8,0,8,7.8,34.6,13
369,301-400,University of Duesseldorf,0.0,11.8,0,6.1,11,31,16.3
370,301-400,University of Duisburg-Essen,0.0,0,0,8.6,9.5,30.8,15.5
371,301-400,University of Giessen,0.0,0,0,12.3,10.1,30.9,16.3
372,301-400,University of Granada,0.0,0,0,7.1,9.4,39.9,13.3
373,301-400,University of Halle-Wittenberg,0.0,0,6.7,3.6,11.3,25.7,13.6
374,301-400,University of Konstanz,0.0,0,0,12.1,12.5,22.7,13.3
375,301-400,University of Malaya,0.0,0,0,5,3.4,39.1,18.5
376,301-400,University of Manitoba,0.0,0,0,8.1,8.8,35.4,15.9
377,301-400,University of Milan - Bicocca,0.0,0,0,5,6.9,31.4,21.5
378,301-400,University of Naples Federico II,0.0,0,0,8.6,5.1,42.4,16.8
379,301-400,University of Newcastle,0.0,0,0,11.1,7.1,31.4,21.3
380,301-400,University of Oulu,0.0,11.8,0,8.6,8.2,28.8,15
381,301-400,University of Paris Dauphine (Paris 9),0.0,15.8,26.6,3.6,0,13.6,23.1
382,301-400,University of Pompeu Fabra,0.0,0,0,5,17.2,26.2,31.4
383,301-400,University of Porto,0.0,0,0,0,9.4,42.7,20.3
384,301-400,University of Rhode Island,0.0,0,0,15.2,9.3,21.5,16.4
385,301-400,University of Roma - Tor Vergata,0.0,0,0,0,10.7,34.1,19.4
386,301-400,University of Saskatchewan,0.0,9.1,0,7.9,7.7,32.7,15.5
387,301-400,University of Southern Denmark,0.0,0,0,7.2,11.7,35.5,18
388,301-400,University of Tasmania,0.0,0,0,10.1,15.6,27.6,22
389,301-400,"University of Technology, Sydney",0.0,0,0,14.3,4.1,28,18.6
390,301-400,University of Tehran,0.0,12.9,0,10,0,38.8,19.6
391,301-400,University of Turku,0.0,0,0,6.3,8.4,32.9,16.3
392,301-400,University of Twente,0.0,0,0,5.1,10.4,32.5,20.8
393,301-400,University of Ulm,0.0,0,0,12.3,12.5,31.3,16.8
394,301-400,University of Vermont,0.0,13.9,0,12.2,9,26.4,14.2
395,301-400,University of Warsaw,0.0,15.8,0,0,8.6,30.6,15.6
396,301-400,University of Wollongong,0.0,0,0,12.2,7.5,31.9,21.7
397,301-400,Vrije University Brussel,0.0,13.9,0,5,9.6,30,25.6
398,301-400,Wake Forest University,0.0,0,0,14.9,7.5,25.8,12
399,301-400,Wayne State University,0.0,0,0,3.6,10.1,37.8,13.9
400,301-400,Xiamen University,0.0,0,0,5.5,8.8,37.3,13.8
401,401-500,Aalborg University,0.0,0,0,12.2,3.4,27.6,15.2
402,401-500,Aalto University,0.0,0,0,0,9.6,32,15.5
403,401-500,Aristotle University of Thessaloniki,0.0,0,0,4.9,2.2,33.8,16
404,401-500,Auburn University,0.0,0,0,8.6,6,28.2,13.1
405,401-500,Bar-Ilan University,0.0,0,0,7.2,7.4,28.1,14.3
406,401-500,Ben-Gurion University of the Negev,0.0,0,0,3.6,7.2,33.8,16.2
407,401-500,Bielefeld University,0.0,0,0,11.8,7.1,24.4,13
408,401-500,Boston College,0.0,0,0,8.6,12.9,22.5,14.6
409,401-500,Brunel University,0.0,0,0,12.2,3.8,25.4,16.1
410,401-500,Cairo University,0.0,19.7,0,0,3.8,29.7,15.3
411,401-500,Capital University of Medical Sciences,0.0,0,0,0,0,33.1,29.1
412,401-500,Carleton University,0.0,0,0,12.2,5.3,26.2,15.4
413,401-500,Catholic University of Chile,0.0,0,0,3.6,8.6,30,14.7
414,401-500,Catholic University of Korea,0.0,0,0,0,1.5,30.3,34.8
415,401-500,Catholic University of the Sacred Heart,0.0,0,0,3.6,7.5,30.1,18
416,401-500,Chang Gung University,0.0,0,0,3.6,3.3,35.1,21.6
417,401-500,Clemson University,0.0,0,0,6.3,8.7,26.8,14.5
418,401-500,Deakin University,0.0,0,0,0,8.4,34.1,19.9
419,401-500,East China University of Science and Technology,0.0,0,0,5,4.9,33.5,15.1
420,401-500,Ewha Womans University,0.0,0,0,5,9,27.8,15.8
421,401-500,Federal University of Rio Grande do Sul,0.0,0,0,0,4.7,38.9,18.2
422,401-500,Istanbul University,0.0,13.9,0,0,3.3,34.9,16.9
423,401-500,Kanazawa University,0.0,0,0,5.1,10.5,25.4,14.4
424,401-500,Kansas State University,0.0,0,0,7.1,11.2,28,13.8
425,401-500,Kent State University,0.0,0,0,5.1,13,22.4,14
426,401-500,King Abdullah University of Science and Technology,0.0,0,0,16.8,9.6,20,12.9
427,401-500,King Fahd University of Petroleum & Minerals,0.0,0,0,17.9,4.9,20.3,16.3
428,401-500,Medical University of Graz,0.0,0,9.4,3.6,4.4,24.8,22
429,401-500,Medical University of South Carolina,0.0,0,0,7.2,6,29.8,19.7
430,401-500,MINES ParisTech,0.0,13.9,24.9,0,3.8,8.1,13.1
431,401-500,Nanjing Medical University,0.0,0,0,0,4.1,31.3,26.3
432,401-500,National Sun Yat-Sen University,0.0,0,0,12.3,2.4,27.5,19.9
433,401-500,National Yang Ming University,0.0,0,0,0,4.2,33.3,24.1
434,401-500,Okayama University,0.0,0,0,3.6,10.6,29.6,12.2
435,401-500,Oklahoma State University,0.0,0,0,8.6,4.9,28.5,13.7
436,401-500,Osaka City University,0.0,15.8,0,3.6,6.5,21.5,13.9
437,401-500,Peking Union Medical College,0.0,0,0,0,9.9,32.6,16.2
438,401-500,Polytechnic University of Catalonia,0.0,0,0,5,8.3,28.7,14
439,401-500,Rush University,0.0,0,0,10.7,6.6,24.7,16.3
440,401-500,Saint Louis University,0.0,0,11.5,5.1,4.6,24.2,11.5
441,401-500,Soochow University,0.0,0,0,0,4.2,39.5,14.4
442,401-500,State University of New York Health Science Center at Brooklyn,0.0,0,15.4,5.1,7.1,16.3,17.5
443,401-500,Stellenbosch University,0.0,0,0,5,5.8,30.2,14.6
444,401-500,Stockholm School of Economics,0.0,0,16.3,0,0.0,9.4,37.9
445,401-500,Syracuse University,0.0,0,0,8.1,8.1,24.8,13.1
446,401-500,Technical University Darmstadt,0.0,14.9,0,3.6,7.9,27.4,14.3
447,401-500,Technical University of Braunschweig,0.0,12.9,0,3.6,9.3,21.3,11.8
448,401-500,The Open University,0.0,0,0,6.3,12.9,22.3,13.1
449,401-500,The University of Texas Medical Branch at Galveston,0.0,0,0,13.9,5,22.9,14.2
450,401-500,Tianjin University,0.0,0,0,0,1.5,43.2,16.2
451,401-500,Tilburg University,0.0,0,0,0,0.0,28.1,21.2
452,401-500,Tokyo University of Science,0.0,0,0,7.1,8.4,22.9,16.3
453,401-500,University College Cork,0.0,0,0,13.1,7.7,26,14.1
454,401-500,University of Alaska - Fairbanks,0.0,0,0,12.2,11.4,20.9,16.2
455,401-500,University of Arkansas at Fayetteville,0.0,0,0,12.2,6.2,24.4,13.9
456,401-500,University of Arkansas at Little Rock,0.0,0,0,10.7,2.2,24.7,19.8
457,401-500,University of Auvergne,0.0,0,0,7.1,10.9,25.6,16.2
458,401-500,University of Bath,0.0,0,0,5.1,11.9,27.5,18.6
459,401-500,University of Bayreuth,0.0,0,0,8.6,14.9,22.7,13.2
460,401-500,University of Bremen,0.0,0,0,0,13.1,29.6,15
461,401-500,University of Cagliari,0.0,0,0,10.1,3.9,24.4,16.9
462,401-500,University of Canterbury,0.0,0,0,3.6,9.2,25.8,19.8
463,401-500,University of Chile,0.0,7.4,0,0,10.1,31.1,15.4
464,401-500,University of Coimbra,0.0,0,0,0,8.2,33.9,16.2
465,401-500,University of Eastern Finland,0.0,0,0,12.3,5.3,27.9,14.6
466,401-500,University of Essex,0.0,19.7,0,8.6,1.5,20.1,19.3
467,401-500,University of Ferrara,0.0,0,0,10.1,6.9,25.1,21.3
468,401-500,University of Genova,0.0,0,0,7.2,3.1,32.3,17.5
469,401-500,University of Graz,0.0,7.4,9.4,0,6.3,19.1,16.3
470,401-500,University of Hannover,0.0,0,0,8.6,10.5,24.5,13
471,401-500,University of Jena,0.0,0,0,0,8.4,33.8,16.2
472,401-500,University of KwaZulu-Natal,0.0,0,0,3.6,9,31,15.2
473,401-500,University of Ljubljana,0.0,0,0,0,5.2,36.1,14.2
474,401-500,"University of Maryland, Baltimore County",0.0,0,0,17.4,7.1,17.1,16.8
475,401-500,University of New Hampshire - Durham,0.0,0,0,14.3,10.6,20.9,15.1
476,401-500,University of Nice Sophia Antipolis,0.0,0,0,3.6,14.9,25.8,12.1
477,401-500,University of Oklahoma - Norman,0.0,0,0,5.1,10.9,28.9,14.2
478,401-500,University of Palermo,0.0,0,0,6.3,6.2,28.6,14.7
479,401-500,University of Parma,0.0,0,0,13.6,5,25.3,18.8
480,401-500,University of Pavia,0.0,0,0,5,6.9,31.4,19.9
481,401-500,University of Perugia,0.0,0,0,3.6,9.2,28.6,18.1
482,401-500,University of Quebec,0.0,0,0,0,9.4,34.7,16.7
483,401-500,University of Regensburg,0.0,0,0,3.6,13.9,28.7,15
484,401-500,University of Rennes 1,0.0,0,0,3.6,9.2,28.2,11.1
485,401-500,University of Rostock,0.0,0,0,8.6,8,26.4,13.4
486,401-500,University of Santiago Compostela,0.0,0,0,7.1,6.2,31.8,13.2
487,401-500,"University of Science, Malaysia",0.0,0,0,5,3.8,31.4,15.1
488,401-500,University of Surrey,0.0,0,0,8.6,5.1,27.5,18
489,401-500,University of Szeged,0.0,0,13.3,3.6,5.7,21.6,12.3
490,401-500,University of Tennessee Health Science Center,0.0,0,0,12.3,8.4,22.1,12.6
491,401-500,University of the Basque Country,0.0,0,0,3.6,6.9,35,12.9
492,401-500,University of Trieste,0.0,0,0,5,11.5,25.4,20.1
493,401-500,University of Wyoming,0.0,0,0,3.6,15.5,23.4,16.5
494,401-500,University of Zaragoza,0.0,0,0,7.6,3.8,33.6,13
495,401-500,Utah State University,0.0,13.9,0,3.6,10.5,23.8,14.7
496,401-500,Victoria University of Wellington,0.0,11.8,0,0,8.4,25,18.4
497,401-500,Vienna University of Technology,0.0,0,0,0,10.3,29,22.2
498,401-500,Waseda University,0.0,0,0,6.1,7.7,28.1,10.3
499,401-500,Wuhan University,0.0,0,0,0,2.7,42.9,12
500,401-500,York University,0.0,0,0,0,10.1,30.6,12.4
