uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
349,301-400,Stockholm School of Economics,0.0,0,17.1,0,0.0,11,29.4
350,301-400,Sungkyunkwan University,0.0,0,0,0,6,34.9,15
351,301-400,Technical University of Braunschweig,0.0,16.6,0,7.9,5.7,23.8,12
352,301-400,Temple University,0.0,0,0,15.7,3.8,31.7,13.3
353,301-400,Texas Tech University,0.0,0,0,11.1,10,30.1,14
354,301-400,The Hong Kong Polytechnic University,0.0,0,0,7.9,0,38.6,18.3
355,301-400,The Open University,0.0,0,0,13.6,14.4,23.3,13
356,301-400,The University of Montana - Missoula,0.0,8.9,0,11.1,17.1,16.6,16.7
357,301-400,The University of Texas at Dallas,0.0,0,0,13.6,4.9,23.1,18
358,301-400,The University of Tokushima,0.0,0,0,11.1,4.9,26.7,17.8
359,301-400,Tokyo Medical and Dental University,0.0,0,0,7.9,7.3,26.9,23.2
360,301-400,Tokyo University of Agriculture and Technology,0.0,0,0,7.9,6.7,25.7,21.2
361,301-400,University of Aberdeen,0.0,0,0,0,16.3,32.8,15.5
362,301-400,University of Bath,0.0,0,0,7.9,17.6,27.8,14.4
363,301-400,University of Bayreuth,0.0,0,0,7.9,16.2,24.4,12.9
364,301-400,University of Bergen,0.0,0,0,0,12.5,33.9,15.3
365,301-400,University of Bielefeld,0.0,0,0,15.7,12.3,25.6,13.8
366,301-400,University of Cagliari,0.0,0,0,11.1,8.5,22.5,12.8
367,301-400,University of Chile,0.0,10.9,0,0,7.2,29.2,13.2
368,301-400,University of Duesseldorf,0.0,0,0,7.9,9.2,32.6,14.8
369,301-400,University of Essex,0.0,17.7,0,7.9,7.6,20.1,11.1
370,301-400,University of Ferrara,0.0,0,0,7.9,4.8,27.3,16.4
371,301-400,University of Graz,0.0,12.5,12.9,0,6,22.1,11.8
372,301-400,University of Greifswald,0.0,0,9.1,7.9,8.6,22.8,11.6
373,301-400,University of Konstanz,0.0,0,0,11.1,15.3,23.4,12.8
374,301-400,University of Lausanne,0.0,0,0,0,18.5,28.2,17.9
375,301-400,University of Nebraska Medical Center,0.0,0,0,15.7,6.2,20.9,11.4
376,301-400,University of Nevada - Reno,0.0,0,0,7.9,14.7,24.5,15.2
377,301-400,University of New Hampshire - Durham,0.0,0,0,15.7,13,24.7,17.1
378,301-400,University of Newcastle,0.0,0,0,13.6,5.5,27.5,15.4
379,301-400,University of Oklahoma - Norman,0.0,0,0,7.9,13.1,29.5,12.5
380,301-400,University of Otago,0.0,0,0,11.1,11.8,31.8,15.1
381,301-400,University of Palermo,0.0,0,0,13.6,6,25.7,10.8
382,301-400,University of Paris Dauphine (Paris 9),0.0,0,27.3,7.9,0,10.5,12.9
383,301-400,University of Pavia,0.0,0,0,7.9,10.4,31.7,16
384,301-400,University of Perugia,0.0,0,0,7.9,9.2,29.2,14.8
385,301-400,University of Regensburg,0.0,0,0,7.9,13.7,32,15.2
386,301-400,University of Rhode Island,0.0,0,0,19.2,13.1,19.7,15.9
387,301-400,University of Roma - Tor Vergata,0.0,0,0,0,7.4,34.3,16.1
388,301-400,University of Science and Technology of China,0.0,0,0,0,10.5,40.1,16.9
389,301-400,University of the Mediterranean (Aix-Marseille 2),0.0,0,0,13.6,15.5,24.7,13.7
390,301-400,University of the Witwatersrand,0.0,25.1,0,0,7.5,26.1,13.8
391,301-400,University of Twente,0.0,0,0,11.1,15,27.7,16.7
392,301-400,University of Ulm,0.0,0,0,7.9,12.3,33.1,15.4
393,301-400,University of Valencia,0.0,0,0,0,7.7,38.1,16.5
394,301-400,University of Warsaw,0.0,17.7,0,0,8.1,35.1,16.2
395,301-400,University of Wyoming,0.0,0,0,7.9,12.5,22.5,14.2
396,301-400,Utah State University,0.0,0,0,7.9,13,23.7,13.7
397,301-400,Vienna University of Technology,0.0,0,0,0,14.8,30.2,14.3
398,301-400,Waseda University,0.0,0,0,11.1,6.4,29,13.5
399,301-400,Yamaguchi University,0.0,0,0,15.7,5.2,23.9,16
400,301-400,Zhejiang University,0.0,0,0,0,5.7,49.7,13.7
401,401-500,Aalto University,0.0,0,0,0,11.4,28.6,13.1
402,401-500,Autonomous University of Barcelona,0.0,0,0,0,3.3,35.4,15.1
403,401-500,Boston College,0.0,0,0,7.9,8.6,21.7,12.7
404,401-500,Drexel University,0.0,0,0,0,11.8,28.6,15.5
405,401-500,Ehime University,0.0,0,0,7.9,8.7,23,14.5
406,401-500,Flinders University,0.0,0,0,7.9,6.4,23.1,14.9
407,401-500,Florida International University,0.0,0,0,7.9,7.8,24.1,13
408,401-500,Gifu University,0.0,0,0,7.9,5.2,25.5,16.2
409,401-500,Hacettepe University,0.0,0,0,0,1.6,32.4,13.8
410,401-500,Hannover Medical School,0.0,0,0,0,7.2,27.9,12.2
411,401-500,Hanyang University,0.0,0,0,0,1.6,35.3,15
412,401-500,Howard University,0.0,15.4,0,7.9,8,18.7,9.6
413,401-500,Indian Institute of Technology Kharagpur,0.0,0,0,11.1,4.9,24.5,11.6
414,401-500,Istanbul University,0.0,0,0,0,2.5,31.1,13.3
415,401-500,Jilin University,0.0,0,0,0,6.2,32.3,9.1
416,401-500,Juntendo University,0.0,0,0,11.1,5.8,19.5,9.9
417,401-500,Kagoshima University,0.0,0,0,7.9,6.4,24.1,13.8
418,401-500,Kent State University,0.0,0,0,7.9,5.4,23,11.5
419,401-500,Korea University,0.0,0,0,0,0,36.8,15.6
420,401-500,Kumamoto University,0.0,0,0,0,8.5,27.2,16
421,401-500,Kyungpook National University,0.0,0,0,0,4.9,30.4,13.1
422,401-500,La Trobe University,0.0,0,0,7.9,8.3,24.2,12.2
423,401-500,Lehigh University,0.0,0,0,11.1,5.4,21.6,15.9
424,401-500,Loyola University Chicago,0.0,0,0,7.9,3.8,24.8,11.2
425,401-500,Massey University,0.0,0,0,7.9,7.2,23.6,11
426,401-500,Medical College of Georgia,0.0,0,0,7.9,9.2,21.7,10.6
427,401-500,Medical University of Graz,0.0,0,11.2,11.1,3.8,17.5,9
428,401-500,Medical University of Innsbruck,0.0,0,0,7.9,5.2,21.8,10.1
429,401-500,Memorial University of Newfoundland,0.0,0,0,7.9,6.4,22,10.3
430,401-500,Michigan Technological University,0.0,12.5,0,11.1,5.7,16,15.1
431,401-500,Montana State University - Bozeman,0.0,0,0,7.9,7.6,21.6,10.3
432,401-500,Murdoch University,0.0,0,0,11.1,4.1,19.1,14.6
433,401-500,Nara Institute of Science and Technology,0.0,0,0,11.1,10,18.8,10.2
434,401-500,National Chiao Tung University,0.0,0,0,0,0,33.7,18.5
435,401-500,National Yang Ming University,0.0,0,0,0,5.6,27.4,19.5
436,401-500,New Jersey Institute of Technology,0.0,0,0,7.9,7.3,18.4,13.8
437,401-500,New Mexico State University,0.0,0,0,11.1,6.6,22.6,13.2
438,401-500,Northeastern University,0.0,0,0,7.9,9.4,24.6,12.7
439,401-500,Northern Arizona University,0.0,0,0,11.1,12,15.1,11
440,401-500,Old Dominion University,0.0,0,0,11.1,6.2,18.1,11.9
441,401-500,Osaka City University,0.0,0,0,0,8,28.7,12.7
442,401-500,Osaka Prefecture University,0.0,0,0,11.1,2.2,25,11.6
443,401-500,Polytechnic University of Turin,0.0,0,0,11.1,1.6,24.9,12.6
444,401-500,Polytechnic University of Valencia,0.0,0,0,0,9.2,26.4,11.9
445,401-500,Saarland University,0.0,0,0,0,9.6,27.8,12.5
446,401-500,Sao Paulo State University,0.0,0,0,0,2.2,32,13.6
447,401-500,Southern Methodist University,0.0,15.4,0,7.9,5.4,18.7,13.4
448,401-500,Swansea Univ,0.0,0,0,7.9,6.4,22.4,10.4
449,401-500,The College of  William and Mary,0.0,0,0,7.9,10.7,21.1,13.7
450,401-500,The Graduate University for Advanced Studies,0.0,0,0,0,16.1,18.7,10.5
451,401-500,The Royal Veterinary and Agricultural University,0.0,0,0,7.9,8.2,25.5,11.8
452,401-500,The University of Akron,0.0,0,0,11.1,4.9,22.3,11.9
453,401-500,The University of Connecticut Health Center,0.0,0,0,7.9,14.1,19.9,10.9
454,401-500,The University of Memphis,0.0,0,0,7.9,6.5,21.1,10.4
455,401-500,Tokyo Metropolitan University,0.0,0,0,7.9,10.1,24.2,11.6
456,401-500,University College Cork,0.0,0,0,13.6,3.5,22.5,11.3
457,401-500,University College Dublin,0.0,0,0,0,9,29.7,13.2
458,401-500,University of Bari,0.0,0,0,0,2.2,31.5,13
459,401-500,University of Bradford,0.0,0,0,11.1,5.9,19.8,10
460,401-500,University of Bremen,0.0,0,0,0,14.8,25.5,12.5
461,401-500,University of Calcutta,0.0,15.4,12.9,0,0,14.7,9.5
462,401-500,University of Canterbury,0.0,0,0,7.9,5.4,23.9,10.9
463,401-500,University of Central Florida,0.0,0,0,13.6,0,27,11.9
464,401-500,University of Duisburg-Essen,0.0,0,0,0,7,31.1,13.6
465,401-500,University of Exeter,0.0,0,0,0,11.6,29.3,13.4
466,401-500,University of Fribourg,0.0,0,0,11.1,11.6,15.9,16.7
467,401-500,University of Giessen,0.0,0,0,0,7.1,31.9,13.9
468,401-500,University of Granada,0.0,0,0,0,6.5,31.8,13.8
469,401-500,University of Haifa,0.0,0,0,7.9,5.2,26.4,11.9
470,401-500,University of Idaho,0.0,0,0,7.9,6.7,22.5,13.5
471,401-500,University of Jena,0.0,0,0,0,8.6,32.2,14.2
472,401-500,University of Jyvaskyla,0.0,0,0,7.9,9,23.2,11.1
473,401-500,University of KwaZulu-Natal,0.0,0,0,7.9,8.9,23.1,11
474,401-500,University of Lisbon,0.0,0,9.1,0,3.8,24.3,11.1
475,401-500,University of Louisville,0.0,0,0,0,8,31.2,15.6
476,401-500,University of Maastricht,0.0,0,0,0,4.9,32.6,17.3
477,401-500,University of Maine,0.0,0,0,7.9,10.6,19.5,13.6
478,401-500,"University of Maryland, Baltimore County",0.0,0,0,11.1,8.6,20.4,14.9
479,401-500,University of Mississippi,0.0,0,0,7.9,4.9,24.3,11
480,401-500,University of Oulu,0.0,0,0,0,6.9,29.9,13
481,401-500,University of Parma,0.0,0,0,0,7.8,27.9,13.6
482,401-500,University of Pretoria,0.0,0,0,0,9.4,25.4,11.5
483,401-500,University of Provence (Aix-Marseille 1),0.0,8.9,0,7.9,5.5,22,10.5
484,401-500,University of Quebec,0.0,0,0,0,6.6,31.6,13.7
485,401-500,University of Rostock,0.0,0,0,7.9,6,25,11.4
486,401-500,University of Sevilla,0.0,0,0,0,8.7,30.7,13.6
487,401-500,University of Sherbrooke,0.0,0,0,7.9,9.7,22.5,10.9
488,401-500,University of Siena,0.0,0,0,0,6.9,27.1,16.6
489,401-500,University of Surrey,0.0,0,0,0,6.4,30.2,13.1
490,401-500,University of Tasmania,0.0,0,0,7.9,7.5,24.6,15.3
491,401-500,University of Tennessee Health Science Center,0.0,0,0,7.9,2.2,25.3,11.3
492,401-500,University of Trieste,0.0,0,0,0,7.8,27.6,15.4
493,401-500,University of Tromso,0.0,0,0,11.1,4.6,21.8,10.6
494,401-500,University of Wisconsin - Milwaukee,0.0,14,0,0,6.4,25.6,11.8
495,401-500,University of Wroclaw,0.0,8.9,0,0,6.2,25.2,11.3
496,401-500,University of Zaragoza,0.0,0,0,7.9,4.3,27.3,12.2
497,401-500,Victor Segalen Bordeaux 2 University,0.0,0,0,7.9,12.6,21.2,11
498,401-500,Victoria University of Wellington,0.0,15.4,0,0,8.1,22,11
499,401-500,Vrije University Brussel,0.0,0,0,0,9.1,27.5,20.6
500,401-500,York University,0.0,0,0,0,10.8,27.8,12.7
