uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
352,301-400,Swinburne University of Technology,0.0,0,0,12.5,13.2,19.7,21.4
353,301-400,Syracuse University,0.0,0,0,16.2,7.5,24.1,13.2
354,301-400,Technical University Darmstadt,0.0,15.1,0,7.2,6.8,27.4,14.2
355,301-400,Temple University,0.0,0,0,12.5,6.6,31.2,10.9
356,301-400,The Hong Kong Polytechnic University,0.0,0,0,12.5,3.3,38.6,18
357,301-400,The University of Montana - Missoula,0.0,5.3,0,14.5,15.7,16.2,16.5
358,301-400,The University of Reading,0.0,0,0,14.5,12,26.9,17.4
359,301-400,The University of Texas at Dallas,0.0,0,0,10.2,14.7,27.2,21.4
360,301-400,The University of Texas Health Science Center at San Antonio,0.0,0,0,22.9,6.4,26.6,15
361,301-400,Tokyo Medical and Dental University,0.0,0,0,7.2,13.5,24.4,24.1
362,301-400,Tulane University,0.0,0,0,14.5,8,26.8,14.8
363,301-400,University College Cork,0.0,0,0,16.2,8.9,25.2,14.3
364,301-400,University College Dublin,0.0,0,0,7.2,12.5,33.3,16.6
365,301-400,University of Bath,0.0,0,0,10.2,13.2,27.2,18.8
366,301-400,University of Belgrade,0.0,0,0,0,2.1,44.4,20.4
367,301-400,University of Bochum,0.0,0,0,12.5,8.5,34.8,17.4
368,301-400,University of Genova,0.0,0,0,14.5,3,31.4,16.7
369,301-400,University of Giessen,0.0,0,0,7.2,9.9,30.8,15.2
370,301-400,University of Granada,0.0,0,0,0,9.2,40.4,12.7
371,301-400,University of Halle-Wittenberg,0.0,0,6.7,7.2,9.4,26.2,13.5
372,301-400,University of Konstanz,0.0,0,0,14.2,11.6,22.9,13.4
373,301-400,University of Lisbon,0.0,0,8.2,0,10.1,30.9,15.4
374,301-400,University of Manitoba,0.0,0,0,16.2,7.1,34.4,15.5
375,301-400,University of Naples Federico II,0.0,0,0,7.2,5.8,40.6,15.1
376,301-400,University of Newcastle,0.0,0,0,12.2,6.6,30.1,20
377,301-400,University of Nice Sophia Antipolis,0.0,0,0,7.2,15.5,25.5,11.8
378,301-400,University of Oklahoma - Norman,0.0,0,0,10.2,10.3,28.7,13.9
379,301-400,University of Oulu,0.0,12,0,7.2,8.1,27.9,14.3
380,301-400,University of Perugia,0.0,0,0,7.2,10.4,28.5,17.5
381,301-400,University of Pompeu Fabra,0.0,0,0,0,17.2,25.6,28.9
382,301-400,University of Porto,0.0,0,0,0,8.2,40.2,18.8
383,301-400,University of Regensburg,0.0,0,0,7.2,13.3,28.4,14.7
384,301-400,University of Rhode Island,0.0,0,0,20.5,8.5,22.2,17.5
385,301-400,University of South Carolina - Columbia,0.0,0,0,16.2,7.3,34.5,14.6
386,301-400,University of Tasmania,0.0,0,0,10.2,14.9,26.6,20.4
387,301-400,University of the Witwatersrand,0.0,19.3,0,0,14.4,31.3,17
388,301-400,University of Turku,0.0,0,0,12.5,8.8,32.8,16.6
389,301-400,University of Twente,0.0,0,0,10.2,8.7,31.5,19.3
390,301-400,University of Ulm,0.0,0,0,7.2,10.9,30.7,15.3
391,301-400,University of Valencia,0.0,0,0,7.2,10.2,40.7,13.6
392,301-400,University of Vermont,0.0,14.1,0,14.5,9.9,26.4,14.2
393,301-400,University of Victoria,0.0,0,0,14.5,8.2,29.9,17.7
394,301-400,University of Warsaw,0.0,16,0,0,9.4,36.1,17.9
395,301-400,University of Wollongong,0.0,0,0,10.2,8.7,29.4,19.4
396,301-400,Vrije University Brussel,0.0,14.1,0,0,8.9,28.9,23.3
397,301-400,Wake Forest University,0.0,0,0,12.5,8.4,28.6,12.1
398,301-400,Waseda University,0.0,0,0,12.2,8.6,28.9,10.6
399,301-400,Wayne State University,0.0,0,0,7.2,11.9,37.3,13.5
400,301-400,Xian Jiao Tong University,0.0,0,0,0,7,43,15.3
401,401-500,Auburn University,0.0,0,0,7.2,6.3,27.6,12.2
402,401-500,Beihang University,0.0,0,0,7.2,3.7,34.9,13.6
403,401-500,Boston College,0.0,0,0,7.2,12.4,22.2,13.6
404,401-500,Cairo University,0.0,20,0,0,3.3,30,15.3
405,401-500,Carleton University,0.0,0,0,14.5,5.2,26.5,15.4
406,401-500,Catholic University of Chile,0.0,0,0,7.2,9,30,14.7
407,401-500,Catholic University of Korea,0.0,0,0,0,1.5,28.7,31.7
408,401-500,Catholic University of the Sacred Heart,0.0,0,0,7.2,7,30.5,17.1
409,401-500,Central South University,0.0,0,0,0,0,41.2,13.3
410,401-500,China Medical University,0.0,0,0,7.2,1.5,30.9,19.7
411,401-500,Concordia University,0.0,0,0,7.2,7.6,24.3,12
412,401-500,Curtin University of Technology,0.0,0,0,0,10.7,32,17.8
413,401-500,Dalian University of Technology,0.0,0,0,0,3.5,39.9,15.4
414,401-500,Drexel University,0.0,0,0,7.2,7.5,27.9,16
415,401-500,Ecole National Superieure Mines - Paris,0.0,14.1,25.1,0,3.7,8.4,13.1
416,401-500,Federal University of Rio Grande do Sul,0.0,0,0,0,4.6,38.5,17.8
417,401-500,Hannover Medical School,0.0,0,0,0,6.9,31.5,14.8
418,401-500,Indiana University-Purdue University at Indianapolis,0.0,0,0,0,9.3,37.8,12.4
419,401-500,Istanbul University,0.0,14.1,0,0,3.8,34.5,16.5
420,401-500,Kanazawa University,0.0,0,0,10.2,10.3,25.1,14.1
421,401-500,Kent State University,0.0,0,0,10.2,13.1,22.5,14
422,401-500,King Abdullah University of Science and Technology,0.0,0,0,16.2,8.7,17.2,11.5
423,401-500,Kyung Hee University,0.0,0,0,0,2.1,38.7,16.6
424,401-500,Kyungpook National University,0.0,0,0,0,3.3,34.8,16
425,401-500,La Trobe University,0.0,0,0,7.2,4,26.7,17.1
426,401-500,Lanzhou University,0.0,0,0,0,4.9,35,15.7
427,401-500,Lehigh University,0.0,0,0,12.4,10.5,18.1,16.1
428,401-500,London School of Hygiene and Tropical Medicine,0.0,7.6,0,0,5.6,31.1,19.5
429,401-500,Massey University,0.0,0,0,10.2,4.2,25.3,14.6
430,401-500,Medical College of Wisconsin,0.0,0,0,7.2,7.1,26.4,11.1
431,401-500,Medical University of Graz,0.0,0,9.5,7.2,3.7,22.6,20.2
432,401-500,Medical University of Innsbruck,0.0,0,0,12.5,3,22.7,20.7
433,401-500,Nagasaki University,0.0,12,0,10.2,2.4,22.3,10.5
434,401-500,Nankai University,0.0,0,0,0,9.4,35,12.8
435,401-500,National Central University,0.0,0,0,0,7.8,30.4,17.3
436,401-500,National Sun Yat-Sen University,0.0,0,0,7.2,2.4,27,17.7
437,401-500,National Yang Ming University,0.0,0,0,0,7.9,32.9,23.7
438,401-500,Niigata University,0.0,0,0,12.5,5.2,24.2,11.4
439,401-500,Osaka City University,0.0,16,0,7.2,6.5,22.2,14
440,401-500,Peking Union Medical College,0.0,0,0,0,10,30.7,14.8
441,401-500,Polytechnic University of Turin,0.0,0,0,14.5,1.5,26.6,18.9
442,401-500,Pusan National University,0.0,0,0,0,5.3,34.6,14.8
443,401-500,South China University of Technology,0.0,0,0,0,5.3,35.1,12.8
444,401-500,Southeast University,0.0,0,0,0,6.4,37.6,13
445,401-500,Southern Methodist University,0.0,12,0,7.2,7.2,19.7,14.4
446,401-500,Stockholm School of Economics,0.0,0,16.4,0,0.0,8.7,36
447,401-500,Technical University of Braunschweig,0.0,13.1,0,7.2,9.2,21.7,12
448,401-500,Technical University of Lisbon,0.0,0,0,0,5,34.1,15.8
449,401-500,Texas Tech University,0.0,0,0,10.2,4.6,29.9,14
450,401-500,The Open University,0.0,0,0,12.5,11.6,23.2,12.8
451,401-500,The University of Texas Medical Branch at Galveston,0.0,0,0,17.7,4.9,21.6,14.1
452,401-500,The University of Tokushima,0.0,0,0,10.2,8.7,19.8,13.6
453,401-500,Tianjin University,0.0,0,0,0,1.5,39.8,14.6
454,401-500,Tongji University,0.0,0,0,0,4.2,39.6,12.3
455,401-500,University of Alaska - Fairbanks,0.0,0,0,14.5,10.4,19.3,15.2
456,401-500,University of Arkansas at Fayetteville,0.0,0,0,10.2,8,23.9,13
457,401-500,University of Bayreuth,0.0,0,0,7.2,13.7,22,12.3
458,401-500,University of Bielefeld,0.0,0,0,13.6,6.5,25,13.4
459,401-500,University of Bremen,0.0,0,0,0,13.9,29.2,14.8
460,401-500,University of Canterbury,0.0,0,0,7.2,9.2,26,19.5
461,401-500,University of Chile,0.0,7.6,0,0,8.1,31.6,15.1
462,401-500,University of Coimbra,0.0,0,0,0,6.4,32.5,15.2
463,401-500,University of Duisburg-Essen,0.0,0,0,7.2,9,29.3,14.4
464,401-500,University of Eastern Finland,0.0,0,0,7.2,5,28.9,13.8
465,401-500,University of Essex,0.0,20,0,7.2,0,21.2,19.3
466,401-500,University of Ferrara,0.0,0,0,10.2,6.9,23.8,19.3
467,401-500,University of Graz,0.0,7.6,9.5,0,7.2,19.3,16.1
468,401-500,University of Haifa,0.0,0,0,7.2,7.4,25.4,12.6
469,401-500,University of Hannover,0.0,0,0,7.2,11.3,24.7,12.9
470,401-500,University of Idaho,0.0,0,0,10.2,9.4,19.1,13.3
471,401-500,University of Jena,0.0,0,0,0,7.3,34.1,16
472,401-500,University of Jyvaskyla,0.0,0,0,7.2,7.9,24.7,12.3
473,401-500,University of KwaZulu-Natal,0.0,0,0,7.2,5.4,29.3,14
474,401-500,University of Ljubljana,0.0,0,0,0,4,35.7,13.4
475,401-500,University of Malaya,0.0,0,0,0,3.3,37.4,17.2
476,401-500,"University of Maryland, Baltimore County",0.0,0,0,12.5,7.4,18.2,14.6
477,401-500,University of Milan - Bicocca,0.0,0,0,0,6.7,29.4,19
478,401-500,University of Nebraska Medical Center,0.0,0,0,16.2,6.9,22.7,13.6
479,401-500,University of New Hampshire - Durham,0.0,0,0,14.5,10.6,21.3,14.7
480,401-500,University of Palermo,0.0,0,0,12.5,3.3,26.9,13.5
481,401-500,University of Pavia,0.0,0,0,0,6.7,30.7,18
482,401-500,University of Quebec,0.0,0,0,0,10.2,34.6,16.5
483,401-500,University of Rennes 1,0.0,0,0,7.2,11.4,28,11
484,401-500,University of Roma - Tor Vergata,0.0,0,0,0,11.3,33,17.8
485,401-500,University of Sherbrooke,0.0,0,0,7.2,9.6,24.1,11.4
486,401-500,University of Surrey,0.0,0,0,7.2,4.2,26,16.9
487,401-500,University of Szeged,0.0,0,13.4,7.2,5.5,21.2,12.2
488,401-500,"University of Technology, Sydney",0.0,0,0,14.5,2.4,26.1,17.2
489,401-500,University of Tehran,0.0,13.1,0,0,0,37.3,17.6
490,401-500,University of the Basque Country,0.0,0,0,7.2,6.5,33,11.8
491,401-500,University of Tromso,0.0,0,0,10.2,6.3,24,14.8
492,401-500,University of Wyoming,0.0,0,0,7.2,14.6,22.4,15.4
493,401-500,University of Zagreb,0.0,0,0,0,4.4,34.1,15.8
494,401-500,University of Zaragoza,0.0,0,0,5.1,2.1,33.7,12.3
495,401-500,Utah State University,0.0,0,0,7.2,9.6,24.7,13.7
496,401-500,Victoria University of Wellington,0.0,12,0,0,7.4,24,16.9
497,401-500,Vienna University of Technology,0.0,0,0,0,9.8,27.9,21.1
498,401-500,Wuhan University,0.0,0,0,0,2.6,39.3,10.8
499,401-500,Xiamen University,0.0,0,0,1,8.2,35.8,12.5
500,401-500,York University,0.0,0,0,0,10.5,30.3,11.8
