uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
347,303-401,Syracuse University,0.0,0,0,16.2,9.6,26.1,14.8
348,303-401,Technical University of Braunschweig,0.0,14.5,0,7.3,7.7,23.6,12.8
349,303-401,Temple University,0.0,0,0,14.5,4.8,31.6,13.6
350,303-401,Texas Tech University,0.0,0,0,10.3,6.1,29.8,13.9
351,303-401,The Hong Kong Polytechnic University,0.0,0,0,12.6,1.5,36.1,18.3
352,303-401,The Open University,0.0,0,0,12.6,14.7,21.6,18
353,303-401,The University of Montana - Missoula,0.0,7.7,0,12.6,11.8,16.9,15.8
354,303-401,The University of Texas at Dallas,0.0,0,0,10.3,13.7,26.9,21.8
355,303-401,The University of Texas Medical Branch at Galveston,0.0,0,0,17.8,8.4,27.8,15.6
356,303-401,The University of Tokushima,0.0,0,0,10.3,8.2,23.9,17.2
357,303-401,Thomas Jefferson University,0.0,0,0,16.2,1.5,27.9,14.9
358,303-401,Tokyo Medical and Dental University,0.0,0,0,7.3,11.7,26.7,24.9
359,303-401,Tulane University,0.0,0,0,14.5,10.1,27,13.4
360,303-401,University College Cork,0.0,0,0,16.2,5.9,23,13.2
361,303-401,University College Dublin,0.0,0,0,7.3,6.5,33.4,16
362,303-401,University of Alaska - Fairbanks,0.0,0,0,14.5,14.6,21.6,23.1
363,303-401,University of Arkansas at Fayetteville,0.0,0,0,10.3,11.8,24.7,14
364,303-401,University of Bayreuth,0.0,0,0,7.3,15,24.3,13.6
365,303-401,University of Bielefeld,0.0,0,0,14.5,11.6,24.6,14.2
366,303-401,University of Bremen,0.0,0,0,0,15.1,29.7,15.3
367,303-401,University of Duisburg-Essen,0.0,0,0,7.3,7.9,30.3,14.8
368,303-401,University of Exeter,0.0,0,0,0,18.4,27.8,24.9
369,303-401,University of Ferrara,0.0,0,0,10.3,5.5,26.6,17
370,303-401,University of Genova,0.0,0,0,14.5,3.9,32.6,13.8
371,303-401,University of Giessen,0.0,0,0,7.3,6.3,30.8,14.8
372,303-401,University of Graz,0.0,10.9,12.6,0,9.2,19.9,12.2
373,303-401,University of Jena,0.0,0,0,0,12,35.3,17.1
374,303-401,University of Konstanz,0.0,0,0,14.5,10.3,22.4,13.2
375,303-401,University of Maastricht,0.0,0,0,0,7,35.7,19.8
376,303-401,University of Naples Federico II,0.0,0,0,7.3,4.9,42.2,12.6
377,303-401,University of Nebraska Medical Center,0.0,0,0,16.2,7.7,23,13.4
378,303-401,University of Nevada - Reno,0.0,0,0,10.3,13.9,24.9,16
379,303-401,University of New Hampshire - Durham,0.0,0,0,14.5,13.4,21.8,16.2
380,303-401,University of Newcastle,0.0,0,0,10.3,7.8,26.8,20.4
381,303-401,University of Oklahoma - Norman,0.0,0,0,10.3,8.9,29.5,12.6
382,303-401,University of Oulu,0.0,13.4,0,7.3,6.6,28.5,14.5
383,303-401,University of Palermo,0.0,0,0,12.6,7.2,28.9,12.2
384,303-401,University of Paris Dauphine (Paris 9),0.0,0,26.8,7.3,0,12.1,20.6
385,303-401,University of Provence (Aix-Marseille 1),0.0,16.4,0,7.3,10.3,22.4,11.4
386,303-401,University of Regensburg,0.0,0,0,7.3,7.2,31.8,15.4
387,303-401,University of Rennes 1,0.0,0,0,7.3,10.5,27.5,10.6
388,303-401,University of Rhode Island,0.0,0,0,20.5,10,20.2,16.4
389,303-401,University of Southern Denmark,0.0,0,0,14.5,10.2,29.6,15.9
390,303-401,University of Surrey,0.0,0,0,7.3,4.9,28.4,22
391,303-401,University of Szeged,0.0,0,15.5,7.3,4.7,23,13.4
392,303-401,University of Tasmania,0.0,0,0,7.3,7.7,25.1,22.2
393,303-401,University of the Witwatersrand,0.0,21.9,0,0,9.9,27.8,15.3
394,303-401,University of Turku,0.0,0,0,12.6,7.7,32.1,16.2
395,303-401,University of Twente,0.0,0,0,10.3,6.2,27.7,15.6
396,303-401,University of Ulm,0.0,0,0,7.3,9.7,31.1,15.3
397,303-401,University of Warsaw,0.0,18.9,0,0,6.6,33.1,16.7
398,303-401,University of Wollongong,0.0,0,0,12.6,8.6,26.5,21.8
399,303-401,Vrije University Brussel,0.0,15.5,0,0,7.8,26.4,21.8
400,303-401,Wake Forest University,0.0,0,0,10.3,6.8,32.4,22.5
401,303-401,Waseda University,0.0,0,0,12.6,10.2,28.3,15
402,402-501,Auburn University,0.0,0,0,7.3,6.4,29.9,12.5
403,402-501,Boston College,0.0,0,0,7.3,10.3,21.9,13.5
404,402-501,Brunel University,0.0,0,0,10.3,1.5,25.1,25.5
405,402-501,Carleton University,0.0,0,0,12.6,4.7,24.8,14.7
406,402-501,Catholic University of Chile,0.0,0,0,7.3,8.9,26.1,13.1
407,402-501,Catholic University of the Sacred Heart,0.0,0,0,7.3,5.1,28.3,13.9
408,402-501,Chang Gung University,0.0,0,0,7.3,2.1,30.4,20.2
409,402-501,Chiba University,0.0,0,0,0,8.2,32.1,16.3
410,402-501,China Agricultural University,0.0,0,0,0,7.4,33.9,14.5
411,402-501,Curtin University of Technology,0.0,0,0,0,11.2,25.7,17.1
412,402-501,Dalian University of Technology,0.0,0,0,0,2.1,36.7,16.2
413,402-501,Drexel University,0.0,0,0,0,10.4,28.1,15.5
414,402-501,Ecole Normale Superieure - Lyon,0.0,0,0,7.3,10.9,20.4,20.7
415,402-501,Ehime University,0.0,0,0,7.3,6.9,22.7,14.4
416,402-501,Eindhoven University of Technology,0.0,0,0,0,7.2,32.3,16.6
417,402-501,Federal University of Rio Grande do Sul,0.0,0,0,0,2.3,35.3,16.3
418,402-501,Gifu University,0.0,0,0,7.3,4.8,23.9,15.6
419,402-501,Gunma University,0.0,0,0,7.3,7.3,22.5,16.7
420,402-501,Hannover Medical School,0.0,0,0,0,8.4,28.5,13.7
421,402-501,Harbin Institute of Technology,0.0,0,0,0,0,38.4,11.6
422,402-501,Huazhong University of Science and Technology,0.0,0,0,0,0,38.5,12
423,402-501,Indian Institute of Technology Kharagpur,0.0,0,0,10.3,0,29.7,14.5
424,402-501,Istanbul University,0.0,15.5,0,0,3,30.6,15
425,402-501,James Cook University,0.0,0,0,10.3,13.9,16,18.8
426,402-501,Jilin University,0.0,0,0,0,2.1,38.5,10.5
427,402-501,Kagoshima University,0.0,0,0,10.3,4.9,22.1,13.5
428,402-501,King Saud University,0.0,0,0,17,1.5,18.8,11.7
429,402-501,Kumamoto University,0.0,0,0,7.3,5.4,25.5,15.7
430,402-501,Kyungpook National University,0.0,0,0,0,3.9,32.6,14.3
431,402-501,La Trobe University,0.0,0,0,7.3,7.7,23.1,16.1
432,402-501,Lanzhou University,0.0,0,0,0,6.4,35.2,16.7
433,402-501,Lehigh University,0.0,0,0,10.3,6.5,20.7,15.8
434,402-501,Linkoping University,0.0,0,0,7.3,2.6,30.6,12.2
435,402-501,Massey University,0.0,0,0,10.3,2.6,27.1,15.1
436,402-501,Medical College of Wisconsin,0.0,0,0,7.3,6.1,27.7,13.5
437,402-501,Medical University of Graz,0.0,0,10.9,7.3,3.3,19.3,10.8
438,402-501,Medical University of Innsbruck,0.0,0,0,12.6,5.4,25.2,13.2
439,402-501,Montana State University - Bozeman,0.0,0,0,7.3,10.5,20.5,11.1
440,402-501,Nankai University,0.0,0,0,0,7.1,36.3,13.8
441,402-501,Nara Institute of Science and Technology,0.0,0,0,10.3,10.5,17.5,10.5
442,402-501,National Central University,0.0,0,0,0,8.4,29.5,17.7
443,402-501,National Yang Ming University,0.0,0,0,0,6.9,28.8,21.4
444,402-501,Nihon University,0.0,0,0,7.3,5.7,28.1,13.6
445,402-501,Northeastern University,0.0,0,0,7.3,8.3,25.7,13.3
446,402-501,Osaka City University,0.0,0,0,7.3,5,25.9,12.6
447,402-501,Osaka Prefecture University,0.0,0,0,10.3,6.5,23.2,12.1
448,402-501,Polytechnic University of Turin,0.0,0,0,12.6,0,26.6,14.1
449,402-501,Pusan National University,0.0,0,0,0,7.2,32.1,15.1
450,402-501,"Royal Holloway, U. of London",0.0,0,0,7.3,12.1,16.2,18
451,402-501,Sao Paulo State University,0.0,0,0,0,2.8,37.8,17.4
452,402-501,Sichuan University,0.0,0,0,0,1.5,42.8,11.9
453,402-501,Southern Methodist University,0.0,13.4,0,7.3,4.7,18.3,13
454,402-501,Stockholm School of Economics,0.0,0,16.7,0,0.0,10.7,29.8
455,402-501,Sun Yat-sen University,0.0,0,0,0,3.5,40.1,12.9
456,402-501,Swinburne University of Technology,0.0,0,0,10.3,6.9,16.6,19
457,402-501,The University of Connecticut Health Center,0.0,0,0,10.3,10.5,22.5,12.3
458,402-501,Tianjin University,0.0,0,0,0,3.3,33.7,13.1
459,402-501,Tokyo University of Agriculture and Technology,0.0,0,0,7.3,5.7,24.5,20.8
460,402-501,University of Bari,0.0,0,0,0,6.3,31.1,13.5
461,402-501,University of Canterbury,0.0,0,0,7.3,7.5,25,18.3
462,402-501,University of Chile,0.0,9.5,0,0,4.3,31.2,14.8
463,402-501,University of Dortmund,0.0,0,0,7.3,6.8,23.6,11.8
464,402-501,University of Eastern Finland,0.0,0,0,7.3,5.5,25.8,12.6
465,402-501,University of Essex,0.0,15.5,0,7.3,5.3,19.4,20.5
466,402-501,University of Fribourg,0.0,0,0,10.3,9.3,16.1,16.2
467,402-501,University of Granada,0.0,0,0,0,3.5,33.7,15.6
468,402-501,University of Greifswald,0.0,0,8.9,7.3,2.1,22.8,11.8
469,402-501,University of Haifa,0.0,0,0,7.3,4.9,26.6,12.9
470,402-501,University of Hannover,0.0,0,0,7.3,7.1,25.7,12.7
471,402-501,University of Hertfordshire,0.0,0,0,7.3,10.4,15.7,20.3
472,402-501,University of Jyvaskyla,0.0,0,0,7.3,6.8,24.5,12.2
473,402-501,University of Kansas Medical Center,0.0,0,0,12.6,5.7,20.6,11.4
474,402-501,University of KwaZulu-Natal,0.0,0,0,7.3,9.9,25.8,13.2
475,402-501,University of Lille 1,0.0,0,0,7.3,10.6,21.9,9.4
476,402-501,University of Lisbon,0.0,0,8.9,0,6.1,25.5,12.7
477,402-501,University of Ljubljana,0.0,0,0,0,5.9,35.2,13.1
478,402-501,University of Louisville,0.0,0,0,0,7.5,30.9,15.9
479,402-501,"University of Maryland, Baltimore County",0.0,0,0,12.6,7,17.4,14.1
480,402-501,University of Nice Sophia Antipolis,0.0,0,0,7.3,14,23.2,10.6
481,402-501,University of Parma,0.0,0,0,7.3,6.2,26,13.5
482,402-501,University of Pavia,0.0,0,0,0,7.5,30.3,15.1
483,402-501,University of Perugia,0.0,0,0,7.3,6.8,28.6,14.7
484,402-501,University of Pompeu Fabra,0.0,0,0,7.3,10.6,20,10.9
485,402-501,University of Porto,0.0,0,0,0,5.1,34,15.8
486,402-501,University of Quebec,0.0,0,0,0,8.4,34,16.1
487,402-501,University of Roma - Tor Vergata,0.0,0,0,0,7.4,34,16.5
488,402-501,University of Santiago Compostela,0.0,0,0,0,5.3,30.7,14.3
489,402-501,University of Sevilla,0.0,0,0,0,7.4,30.4,14.4
490,402-501,University of Sherbrooke,0.0,0,0,7.3,9.7,23.3,11.7
491,402-501,University of Siena,0.0,0,0,0,7.2,27.8,17.6
492,402-501,University of Tehran,0.0,14.5,0,0,0,33.7,16.2
493,402-501,University of Tromso,0.0,0,0,10.3,8,23.8,12.5
494,402-501,University of Wyoming,0.0,0,0,7.3,11.3,22.7,14.4
495,402-501,University of Zaragoza,0.0,0,0,7.3,3.6,30.1,14.3
496,402-501,Utah State University,0.0,0,0,7.3,6.6,23.2,12.7
497,402-501,Victor Segalen Bordeaux 2 University,0.0,0,0,7.3,7.7,23.6,11.4
498,402-501,Victoria University of Wellington,0.0,13.4,0,0,9,20.6,15.4
499,402-501,Vienna University of Technology,0.0,0,0,0,12.9,27.4,13.9
500,402-501,Yamaguchi University,0.0,0,0,16.2,2.1,20.8,15.1
501,402-501,York University,0.0,0,0,0,8.2,30.6,11.9
