uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
363,301-400,University of Bath,0,0,0,10.2,12.4,29.3,17.8
364,301-400,University of Bielefeld,0,0,0,14.4,9.6,24.7,13.2
365,301-400,University of Bordeaux 1,0,7.5,0,12.5,13.8,24.5,14.6
366,301-400,University of Bremen,0,0,0,0,14.5,30.5,14.8
367,301-400,University of Duisburg-Essen,0,0,0,7.2,8.8,31.7,14.7
368,301-400,University of Exeter,0,0,0,0,18.8,28.3,18.4
369,301-400,University of Genova,0,0,0,14.4,4,32.5,13.7
370,301-400,University of Graz,0,10.7,12.6,0,8.7,20.1,18.9
371,301-400,University of Jena,0,0,0,0,11.7,35.2,16.2
372,301-400,University of Karlsruhe,0,5.3,0,10.2,12.8,30.9,15.4
373,301-400,University of Konstanz,0,0,0,14.4,12.4,23.6,13.2
374,301-400,University of Maastricht,0,0,0,0,7.8,39.8,22.3
375,301-400,University of Naples Federico II,0,0,0,7.2,5.2,42,12.5
376,301-400,University of Nevada - Reno,0,0,0,10.2,11.8,24.3,13.5
377,301-400,University of New Hampshire - Durham,0,0,0,14.4,14.6,21.7,15.4
378,301-400,University of Newcastle,0,0,0,10.2,7.6,29.5,20.8
379,301-400,University of Nice Sophia Antipolis,0,0,0,7.2,14.2,25.3,11.3
380,301-400,University of Oklahoma - Norman,0,0,0,10.2,9.3,29.8,14.3
381,301-400,University of Oulu,0,13.1,0,7.2,7.5,29.7,14.3
382,301-400,University of Palermo,0,0,0,12.5,7.3,29.6,12.4
383,301-400,University of Paris Dauphine (Paris 9),0,0,26.7,7.2,0,11.8,20.4
384,301-400,University of Pompeu Fabra,0,0,0,7.2,11.9,22.8,24.4
385,301-400,University of Provence (Aix-Marseille 1),0,16,0,7.2,10.1,22.3,11.3
386,301-400,University of Regensburg,0,0,0,7.2,10.1,31.1,14.6
387,301-400,University of Rhode Island,0,0,0,20.4,12.1,19.3,16.4
388,301-400,University of Roma - Tor Vergata,0,0,0,0,9.5,35,17.1
389,301-400,University of Southern Denmark,0,0,0,14.4,9.3,31.1,15.5
390,301-400,University of Szeged,0,0,15.4,7.2,6.7,24.1,13.2
391,301-400,University of the Witwatersrand,0,21.3,0,0,9.9,29.6,15.1
392,301-400,University of Tromso,0,0,0,10.2,8.9,25.3,16.3
393,301-400,University of Turku,0,0,0,12.5,6.6,33.1,15.7
394,301-400,University of Twente,0,0,0,10.2,6.7,28.9,18.4
395,301-400,University of Ulm,0,0,0,7.2,9.5,30.8,14.4
396,301-400,University of Warsaw,0,18.5,0,0,6.9,33.6,16
397,301-400,University of Wollongong,0,0,0,12.5,7.3,28.1,19.9
398,301-400,Wake Forest University,0,0,0,10.2,7.9,33.5,13.8
399,301-400,Waseda University,0,0,0,12.5,10.6,28.8,14.5
400,301-400,Wayne State University,0,0,0,7.2,9.8,39.2,13.9
401,401-500,Aalto University,0,0,0,0,5.7,31.1,13.8
402,401-500,Auburn University,0,0,0,7.2,4.2,30.4,13.2
403,401-500,Boston College,0,0,0,7.2,10.5,22.7,13.8
404,401-500,Brunel University,0,0,0,10.2,1.5,25.1,13.9
405,401-500,Carleton University,0,0,0,14.4,0,26.3,15.2
406,401-500,Catholic University of Chile,0,0,0,7.2,9.8,27.8,13.3
407,401-500,Catholic University of the Sacred Heart,0,0,0,7.2,5.8,29.3,14.4
408,401-500,Chang Gung University,0,0,0,7.2,2.6,32.3,19.2
409,401-500,Chiba University,0,0,0,0,8,31.1,15.8
410,401-500,China Agricultural University,0,0,0,0,7.6,36.1,14.9
411,401-500,Concordia University,0,0,0,7.2,4.7,25.8,12.7
412,401-500,Curtin University of Technology,0,0,0,0,12.2,29.5,17.4
413,401-500,Dalian University of Technology,0,0,0,0,2.1,38.5,16.1
414,401-500,Ecole National Superieure Mines - Paris,0,16,25.2,0,3.3,8.7,12.7
415,401-500,Ecole Normale Superieure - Lyon,0,0,0,7.2,10.3,20.4,20.4
416,401-500,Eindhoven University of Technology,0,0,0,0,6,33.5,20
417,401-500,Federal University of Rio Grande do Sul,0,0,0,0,2.4,39.5,17.3
418,401-500,Gunma University,0,0,0,7.2,7.3,22.2,16.5
419,401-500,Hannover Medical School,0,0,0,0,7.7,31.6,14.2
420,401-500,Harbin Institute of Technology,0,0,0,0,0,44.8,13.5
421,401-500,Huazhong University of Science and Technology,0,0,0,0,0,43.6,13.3
422,401-500,Indian Institute of Technology Kharagpur,0,0,0,7.2,0,29.8,13.4
423,401-500,Indiana University-Purdue University at Indianapolis,0,0,0,0,6.3,39.1,13
424,401-500,Istanbul University,0,15.1,0,0,3,33.7,15.5
425,401-500,Jilin University,0,0,0,0,5.2,40.9,11.3
426,401-500,Kent State University,0,0,0,7.2,11.5,23.6,13.5
427,401-500,King Fahd University of Petroleum & Minerals,0,0,0,21,0,18.2,12.1
428,401-500,Kyung Hee University,0,0,0,0,1.5,34.8,15.2
429,401-500,Kyungpook National University,0,0,0,0,4,34.8,15.2
430,401-500,La Trobe University,0,0,0,7.2,6.3,25.8,16.9
431,401-500,Lanzhou University,0,0,0,0,6.4,35.4,16.6
432,401-500,Lehigh University,0,0,0,12.5,8.3,20.9,17.1
433,401-500,Linkoping University,0,0,0,7.2,2.1,32.1,15.4
434,401-500,Massey University,0,0,0,10.2,4,25.9,14.6
435,401-500,Medical College of Wisconsin,0,0,0,7.2,7.1,28.1,11.6
436,401-500,Montana State University - Bozeman,0,0,0,7.2,10.4,20.3,14
437,401-500,Nankai University,0,0,0,0,7.9,35.5,13.7
438,401-500,National Central University,0,0,0,0,8.5,31.1,18.3
439,401-500,National Yang Ming University,0,0,0,0,7.6,29.7,22.2
440,401-500,Nihon University,0,0,0,7.2,6.2,27,12.5
441,401-500,Niigata University,0,0,0,12.5,4.7,25.2,15.5
442,401-500,Northeastern University,0,0,0,7.2,10.2,26,15.3
443,401-500,Ohio University,0,15.1,0,0,9.1,23,12.4
444,401-500,Osaka Prefecture University,0,0,0,10.2,6.8,21.8,10.9
445,401-500,Polytechnic University of Turin,0,0,0,14.4,0,28.3,15.1
446,401-500,Portland State University,0,0,0,10.2,7.6,19.5,13.5
447,401-500,Pusan National University,0,0,0,0,7.6,34.4,15.4
448,401-500,Southeast University,0,0,0,0,4.7,35.9,13.2
449,401-500,Swinburne University of Technology,0,0,0,10.2,9.5,18.3,18.9
450,401-500,Technical University of Braunschweig,0,14.1,0,7.2,6.8,23.4,11.9
451,401-500,The University of Connecticut Health Center,0,0,0,10.2,8.9,22.1,16.6
452,401-500,The University of Texas at San Antonio,0,0,0,7.2,9.2,21.8,14
453,401-500,The University of Tokushima,0,0,0,10.2,8.6,23.2,16.8
454,401-500,Tianjin University,0,0,0,0,3.3,34.8,13.3
455,401-500,Tokyo University of Agriculture and Technology,0,0,0,7.2,3.3,23.6,19.7
456,401-500,University College Cork,0,0,0,16.1,6.3,22.3,12.3
457,401-500,University of Arkansas at Little Rock,0,0,0,7.2,6,26.3,19
458,401-500,University of Bari,0,0,0,0,7.6,30.7,13.5
459,401-500,University of Bayreuth,0,0,0,7.2,13.3,24.6,12.6
460,401-500,University of Canterbury,0,0,0,7.2,7.3,24,17.6
461,401-500,University of Chile,0,9.2,0,0,4.5,32.1,14.4
462,401-500,University of Eastern Finland,0,0,0,7.2,5.8,30.1,13.8
463,401-500,University of Essex,0,15.1,0,7.2,2.6,20.6,16.2
464,401-500,University of Ferrara,0,0,0,10.2,6.9,25.7,16.7
465,401-500,University of Giessen,0,0,0,7.2,5.9,30.3,13.8
466,401-500,University of Granada,0,0,0,0,6.1,36.3,11.2
467,401-500,University of Greifswald,0,0,8.9,7.2,2.6,23.4,11.4
468,401-500,University of Haifa,0,0,0,7.2,6.3,25.8,12
469,401-500,University of Hannover,0,0,0,7.2,7.3,25.2,11.9
470,401-500,University of Jyvaskyla,0,0,0,7.2,6.9,25.6,12
471,401-500,University of Kansas Medical Center,0,0,0,12.5,6,20.2,10.7
472,401-500,University of KwaZulu-Natal,0,0,0,7.2,9.6,27.5,13.1
473,401-500,University of Lisbon,0,0,8.9,0,5.7,26.9,12.6
474,401-500,University of Ljubljana,0,0,0,0,6.3,35.8,13.4
475,401-500,University of Milan,0,0,0,0,11.3,26.1,22.4
476,401-500,University of Nebraska Medical Center,0,0,0,16.1,5.2,22.8,14.4
477,401-500,University of Parma,0,0,0,7.2,7.5,26.4,13.7
478,401-500,University of Pavia,0,0,0,0,8.1,30.5,15.2
479,401-500,University of Perugia,0,0,0,7.2,9.3,28,14.7
480,401-500,University of Porto,0,0,0,0,5.2,36.9,16.3
481,401-500,University of Quebec,0,0,0,0,8.2,34.6,15.5
482,401-500,University of Rennes 1,0,0,0,7.2,10.8,28.7,11
483,401-500,University of Santiago Compostela,0,0,0,0,5.6,32.5,12.3
484,401-500,University of Sherbrooke,0,0,0,7.2,11,25.1,12.4
485,401-500,University of Siena,0,0,0,0,8,28.3,18
486,401-500,University of Surrey,0,0,0,7.2,5,26.2,15.6
487,401-500,University of Tasmania,0,0,0,7.2,10.3,24.9,18.6
488,401-500,University of Tehran,0,14.1,0,0,0,36.9,16.7
489,401-500,University of Versailles,0,0,0,7.2,12.9,19,11.7
490,401-500,University of Wyoming,0,0,0,7.2,11.7,22.2,14.8
491,401-500,University of Zaragoza,0,0,0,7.2,1.5,31.8,12.2
492,401-500,Utah State University,0,0,0,7.2,7.3,23.7,13.7
493,401-500,Victoria University of Wellington,0,13.1,0,0,8.9,22.4,16.3
494,401-500,Vienna University of Technology,0,0,0,0,10.8,28.9,21.6
495,401-500,Vrije University Brussel,0,15.1,0,0,5.4,26.9,22.2
496,401-500,Wuhan University,0,0,0,0,2.1,37.4,10.5
497,401-500,Xiamen University,0,0,0,0,7.5,31.3,11.6
498,401-500,Xian Jiao Tong University,0,0,0,0,0,39.7,14.2
499,401-500,Yamaguchi University,0,0,0,16.1,1.5,21,15
500,401-500,York University,0,0,0,0,10.8,31.4,11.9
