uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
349,305-402,Sungkyunkwan University,0.0,0,0,0,6.2,38,14.6
350,305-402,Technical University of Braunschweig,0.0,15.6,0,7.4,6.3,23.3,12.4
351,305-402,Temple University,0.0,0,0,14.8,1.6,29.2,12.4
352,305-402,Texas Tech University,0.0,0,0,10.5,7.9,30.4,14
353,305-402,The Open University,0.0,0,0,12.8,17.2,22.8,18.9
354,305-402,The University of Montana - Missoula,0.0,8.3,0,10.5,14.3,18,16.2
355,305-402,The University of Texas at Dallas,0.0,0,0,10.5,10,23.3,18.3
356,305-402,Thomas Jefferson University,0.0,0,0,14.8,10.5,29.1,15.5
357,305-402,Tokyo Medical and Dental University,0.0,0,0,7.4,8.2,25.4,22.4
358,305-402,Tulane University,0.0,0,0,14.8,7.2,28.1,13.3
359,305-402,University College Dublin,0.0,0,0,7.4,7.2,29.2,14
360,305-402,University of Arkansas at Fayetteville,0.0,0,0,10.5,7.9,25.8,13.6
361,305-402,University of Bayreuth,0.0,0,0,7.4,13.6,22.9,12.5
362,305-402,University of Bergen,0.0,0,0,0,15.5,35.3,17.4
363,305-402,University of Bielefeld,0.0,0,0,14.8,11.2,24.8,13.9
364,305-402,University of Bordeaux 1,0.0,8.3,0,12.8,9.4,27.6,14.6
365,305-402,University of Central Florida,0.0,0,0,16.6,4,30,13.8
366,305-402,University of Duesseldorf,0.0,0,0,10.5,9.5,32.8,16.1
367,305-402,University of Duisburg-Essen,0.0,0,0,7.4,8.5,29.1,14.1
368,305-402,University of Essex,0.0,16.6,0,7.4,7.7,20.5,21.6
369,305-402,University of Exeter,0.0,0,0,0,15.5,26.6,22.4
370,305-402,University of Genova,0.0,0,0,14.8,4.1,33.1,13.7
371,305-402,University of Giessen,0.0,0,0,7.4,4.8,30.8,14.4
372,305-402,University of Graz,0.0,11.8,12.6,0,7.5,19.4,11.6
373,305-402,University of Greifswald,0.0,0,8.9,7.4,7.1,23.3,12.1
374,305-402,University of Innsbruck,0.0,0,10.9,0,19.7,23.5,14.7
375,305-402,University of Jena,0.0,0,0,0,11.3,33.5,15.9
376,305-402,University of Konstanz,0.0,0,0,10.5,11.3,22.7,12.4
377,305-402,University of Maastricht,0.0,0,0,7.4,4.9,34,18.6
378,305-402,University of Naples Federico II,0.0,0,0,7.4,4.3,41.4,12.1
379,305-402,University of Nevada - Reno,0.0,0,0,7.4,14.6,25,15.4
380,305-402,University of New Hampshire - Durham,0.0,0,0,14.8,13.4,23.5,16.6
381,305-402,University of Newcastle,0.0,0,0,12.8,7.5,24.9,19.5
382,305-402,University of Oklahoma - Norman,0.0,0,0,7.4,12.4,28.5,12.2
383,305-402,University of Otago,0.0,0,0,10.5,8.7,31.6,22.5
384,305-402,University of Oulu,0.0,0,0,7.4,7.2,28.5,13.7
385,305-402,University of Palermo,0.0,0,0,12.8,7,27.1,11.4
386,305-402,University of Paris Dauphine (Paris 9),0.0,0,26.8,7.4,0,10.5,13.4
387,305-402,University of Pavia,0.0,0,0,7.4,10.5,29.8,15.3
388,305-402,University of Perugia,0.0,0,0,7.4,8.7,28.3,14.4
389,305-402,University of Provence (Aix-Marseille 1),0.0,8.3,0,7.4,9.3,22.9,11.9
390,305-402,University of Regensburg,0.0,0,0,7.4,11.9,30.6,15.2
391,305-402,University of Rhode Island,0.0,0,0,19.6,11.7,19.9,16
392,305-402,University of Stuttgart,0.0,16.6,0,7.4,6.4,29.8,15.1
393,305-402,University of Szeged,0.0,0,15.5,7.4,9.8,23.2,13.7
394,305-402,University of the Witwatersrand,0.0,23.5,0,0,10.9,26.2,14.8
395,305-402,University of Turku,0.0,0,0,10.5,11.2,32.9,16.4
396,305-402,University of Twente,0.0,0,0,10.5,10.7,27.5,15.8
397,305-402,University of Ulm,0.0,0,0,7.4,10.6,31.2,15.2
398,305-402,University of Warsaw,0.0,16.6,0,0,3.6,32.7,15.8
399,305-402,Utah State University,0.0,0,0,7.4,12.1,23.9,13.7
400,305-402,Vrije University Brussel,0.0,16.6,0,0,10,26.7,22.1
401,305-402,Waseda University,0.0,0,0,12.8,8.4,28.2,14.5
402,305-402,Yamaguchi University,0.0,0,0,14.8,5.4,23,15.5
403,403-510,Aalto University,0.0,0,0,0,10.5,28.7,13.8
404,403-510,"Birkbeck, University of London",0.0,0,0,7.4,5.2,18.7,21.3
405,403-510,Boston College,0.0,0,0,7.4,7.8,22.6,13
406,403-510,Brunel University,0.0,0,0,10.5,0,23.6,23.7
407,403-510,Cairo University,0.0,24.3,0,0,0,22.9,12.9
408,403-510,Catholic University of Chile,0.0,0,0,7.4,7.8,24.1,11.9
409,403-510,Chiba University,0.0,0,0,0,6.2,33.3,16.2
410,403-510,China Agricultural University,0.0,0,0,0,7.4,29,13.2
411,403-510,Drexel University,0.0,0,0,0,9.4,29,15.4
412,403-510,Ecole Normale Superieure - Lyon,0.0,0,0,7.4,10.1,19.8,10.6
413,403-510,Ehime University,0.0,0,0,7.4,8.8,22.4,14.3
414,403-510,Federal University of Minas Gerais,0.0,0,0,0,6.8,30.9,14.3
415,403-510,Florida International University,0.0,0,0,7.4,6.4,25.1,13.3
416,403-510,Gifu University,0.0,0,0,7.4,6.1,24.9,16
417,403-510,Gunma University,0.0,0,0,7.4,7.3,24.3,17.4
418,403-510,Hannover Medical School,0.0,0,0,0,8.4,29.1,13.7
419,403-510,Hanyang University,0.0,0,0,0,2.2,35,14.8
420,403-510,Howard University,0.0,14.4,0,7.4,5.9,16.9,8.7
421,403-510,International School for Advanced Studies,0.0,0,0,0,9.9,18.1,39.6
422,403-510,Istanbul University,0.0,16.6,0,0,1.6,30.5,14.7
423,403-510,James Cook University,0.0,0,0,0,13,21,19.3
424,403-510,Juntendo University,0.0,0,0,10.5,5.2,20.6,10.7
425,403-510,Kagoshima University,0.0,0,0,10.5,6.4,22.9,13.8
426,403-510,Kumamoto University,0.0,0,0,0,8.4,26.3,15.7
427,403-510,La Trobe University,0.0,0,0,7.4,9.8,23,16.1
428,403-510,Lanzhou University,0.0,0,0,0,3.5,30.9,14.5
429,403-510,Lehigh University,0.0,0,0,10.5,4.1,20.6,15.2
430,403-510,Linkoping University,0.0,0,0,7.4,2.7,30.3,11.9
431,403-510,Medical College of Georgia,0.0,0,0,7.4,7.5,22.5,11.2
432,403-510,Medical University of Graz,0.0,0,10.9,7.4,3.8,18.8,10.5
433,403-510,Medical University of Innsbruck,0.0,0,0,12.8,5.7,23.8,12.4
434,403-510,Michigan Technological University,0.0,11.8,0,10.5,5.9,17.1,15.5
435,403-510,Mississippi State University,0.0,0,0,7.4,6.5,24.8,12.3
436,403-510,Montana State University - Bozeman,0.0,0,0,7.4,7,21.5,10.7
437,403-510,Murdoch University,0.0,0,0,10.5,4.1,18.2,18.2
438,403-510,Nagasaki University,0.0,0,0,10.5,4.3,25.4,16.4
439,403-510,Nankai University,0.0,0,0,0,0,35.1,13.4
440,403-510,Nara Institute of Science and Technology,0.0,0,0,10.5,8.9,17.4,10
441,403-510,National Central University,0.0,0,0,0,7,26.8,15.6
442,403-510,National Yang Ming University,0.0,0,0,0,5.8,27.7,19.9
443,403-510,New Mexico State University,0.0,0,0,7.4,8.5,20.1,11.8
444,403-510,Nihon University,0.0,0,0,7.4,4.9,28.5,13.5
445,403-510,Northeastern University,0.0,0,0,7.4,6.9,24.5,12.3
446,403-510,Old Dominion University,0.0,0,0,10.5,7,18,11.9
447,403-510,Osaka City University,0.0,0,0,7.4,5.5,27,12.9
448,403-510,Osaka Prefecture University,0.0,0,0,10.5,6.1,24,12.1
449,403-510,Polytechnic University of Turin,0.0,0,0,12.8,1.6,24.4,12.9
450,403-510,Pusan National University,0.0,0,0,0,6.7,28.5,13.2
451,403-510,Saarland University,0.0,0,0,0,9.6,27.6,13.2
452,403-510,Sao Paulo State University,0.0,0,0,0,2.2,34.9,15.8
453,403-510,Shandong University,0.0,0,0,0,2.2,36.7,10.3
454,403-510,Southern Methodist University,0.0,14.4,0,7.4,5.2,18.5,13.1
455,403-510,Sun Yat-sen University,0.0,0,0,0,2.9,34.5,11.5
456,403-510,Swansea Univ,0.0,0,0,7.4,7.3,22.7,19.5
457,403-510,The College of  William and Mary,0.0,0,0,7.4,8.2,20.3,12.8
458,403-510,The Hong Kong Polytechnic University,0.0,0,0,0,1.6,38.2,17.9
459,403-510,The University of Akron,0.0,0,0,10.5,7,21.2,11.6
460,403-510,The University of Connecticut Health Center,0.0,0,0,7.4,13.1,19.9,11.3
461,403-510,The University of Memphis,0.0,0,0,7.4,9.3,19.3,10.2
462,403-510,The University of Tokushima,0.0,0,0,10.5,2.9,26,17.3
463,403-510,Tianjin University,0.0,0,0,0,0,36.1,13.7
464,403-510,Tokyo Metropolitan University,0.0,0,0,7.4,10.3,22,11.4
465,403-510,Tokyo University of Agriculture and Technology,0.0,0,0,7.4,6.9,23.1,19.5
466,403-510,University College Cork,0.0,0,0,14.8,0,23,12.3
467,403-510,University of Bremen,0.0,0,0,0,16.3,24.6,13.3
468,403-510,University of Cagliari,0.0,0,0,10.5,7,23.3,12.9
469,403-510,University of Canterbury,0.0,0,0,7.4,5.6,24.2,17.1
470,403-510,University of Chile,0.0,10.2,0,0,6,30.6,14.4
471,403-510,University of Ferrara,0.0,0,0,7.4,3.3,25.9,15.5
472,403-510,University of Fribourg,0.0,0,0,10.5,10.3,15.7,16
473,403-510,University of Granada,0.0,0,0,0,5.7,31.8,14.5
474,403-510,University of Haifa,0.0,0,0,7.4,3.8,24.8,11.8
475,403-510,University of Hannover,0.0,0,0,7.4,6.1,25.6,12.3
476,403-510,University of Idaho,0.0,0,0,7.4,7.4,21.9,13.4
477,403-510,University of Jyvaskyla,0.0,0,0,7.4,6.2,22.8,11.2
478,403-510,University of Kansas Medical Center,0.0,0,0,12.8,5.2,19.7,10.8
479,403-510,University of KwaZulu-Natal,0.0,0,0,7.4,11,22.9,11.9
480,403-510,University of Lille 1,0.0,0,0,7.4,8.9,20.3,10.5
481,403-510,University of Lisbon,0.0,0,8.9,0,4.1,24.5,11.9
482,403-510,University of Ljubljana,0.0,0,0,0,3.8,32.3,11.7
483,403-510,University of Louisville,0.0,0,0,0,4.4,30.7,15.2
484,403-510,University of Maine,0.0,0,0,7.4,10.8,19.2,13.6
485,403-510,"University of Maryland, Baltimore",0.0,0,0,12.8,7,20.1,15.1
486,403-510,University of Nebraska Medical Center,0.0,0,0,14.8,7,21,12
487,403-510,University of New England,0.0,0,0,7.4,9.8,17.2,18.2
488,403-510,University of Nice Sophia Antipolis,0.0,0,0,7.4,11.9,20,11
489,403-510,University of Porto,0.0,0,0,0,4.5,31,14.1
490,403-510,University of Pretoria,0.0,0,0,0,9.6,26.5,12.7
491,403-510,University of Quebec,0.0,0,0,0,7,32.2,14.8
492,403-510,University of Rennes 1,0.0,0,0,7.4,7.5,26.7,12.9
493,403-510,University of Roma - Tor Vergata,0.0,0,0,0,6.7,32.5,15.4
494,403-510,University of Rostock,0.0,0,0,7.4,6,27.1,12.9
495,403-510,University of Sevilla,0.0,0,0,0,10,29.3,13.9
496,403-510,University of Sherbrooke,0.0,0,0,7.4,8.3,23,11.5
497,403-510,University of Siena,0.0,0,0,0,7.9,26.6,16.6
498,403-510,University of Strathclyde,0.0,0,0,0,5,28,16.6
499,403-510,University of Surrey,0.0,0,0,7.4,1.6,27.5,20.6
500,403-510,University of Tasmania,0.0,0,0,7.4,7,23.3,20.2
501,403-510,University of Tromso,0.0,0,0,10.5,7.3,21.8,11.4
502,403-510,University of Wisconsin - Milwaukee,0.0,13.2,0,0,5.4,24.8,11.4
503,403-510,University of Wollongong,0.0,0,0,0,8.7,23.8,17.6
504,403-510,University of Wyoming,0.0,0,0,7.4,10.3,22.9,13.9
505,403-510,University of Zaragoza,0.0,0,0,7.4,4.3,28.1,13.3
506,403-510,Victor Segalen Bordeaux 2 University,0.0,0,0,7.4,9.2,22.3,11.4
507,403-510,Victoria University of Wellington,0.0,14.4,0,0,9.4,21.4,15.7
508,403-510,Vienna University of Technology,0.0,0,0,0,13.9,26.2,13.3
509,403-510,West Virginia University,0.0,0,0,0,7.5,28.4,13.7
510,403-510,York University,0.0,0,0,0,7.8,27.4,12.8
